h,pair_index,c,d,shift,survival_count,survival_frequency_numerator,survival_frequency_denominator,survival_frequency_decimal,first_winning_k,last_winning_k,longest_consecutive_winning_run,never_wins,wins_every_k,leave_anchor_out_survival_count,leave_anchor_out_frequency_numerator,leave_anchor_out_frequency_denominator,leave_anchor_out_frequency_decimal
0,274,16,2,43046746,74,74,257,0.287937743190661478599221789883,-127,122,3,0,0,73,73,256,0.28515625
0,277,16,5,43049846,50,50,257,0.194552529182879377431906614786,-107,126,3,0,0,50,50,256,0.1953125
0,280,16,8,43437346,75,75,257,0.291828793774319066147859922179,-127,125,3,0,0,75,75,256,0.29296875
0,284,16,12,287187346,65,65,257,0.252918287937743190661478599222,-128,124,3,0,0,64,64,256,0.25
0,286,16,14,6146562346,66,66,257,0.256809338521400778210116731518,-126,125,3,0,0,66,66,256,0.2578125
0,291,17,2,129140188,59,59,257,0.229571984435797665369649805447,-125,127,2,0,0,59,59,256,0.23046875
0,293,17,4,129140788,68,68,257,0.264591439688715953307392996109,-126,126,3,0,0,68,68,256,0.265625
0,294,17,5,129143288,53,53,257,0.206225680933852140077821011673,-128,127,3,0,0,53,53,256,0.20703125
0,297,17,8,129530788,63,63,257,0.245136186770428015564202334630,-125,126,3,0,0,63,63,256,0.24609375
0,299,17,10,138905788,70,70,257,0.272373540856031128404669260700,-126,119,3,0,0,70,70,256,0.2734375
0,300,17,11,177968288,51,51,257,0.198443579766536964980544747082,-121,128,2,0,0,51,51,256,0.19921875
0,303,17,14,6232655788,68,68,257,0.264591439688715953307392996109,-125,127,2,0,0,68,68,256,0.265625
0,305,17,16,152717030788,66,66,257,0.256809338521400778210116731518,-121,122,3,0,0,66,66,256,0.2578125
0,306,18,0,387420490,74,74,257,0.287937743190661478599221789883,-128,128,3,0,0,74,74,256,0.2890625
0,310,18,4,387421114,66,66,257,0.256809338521400778210116731518,-127,128,3,0,0,65,65,256,0.25390625
0,311,18,5,387423614,55,55,257,0.214007782101167315175097276265,-123,126,2,0,0,55,55,256,0.21484375
0,312,18,6,387436114,54,54,257,0.210116731517509727626459143969,-128,128,3,0,0,53,53,256,0.20703125
0,314,18,8,387811114,63,63,257,0.245136186770428015564202334630,-124,121,3,0,0,63,63,256,0.24609375
0,316,18,10,397186114,66,66,257,0.256809338521400778210116731518,-127,112,3,0,0,66,66,256,0.2578125
0,317,18,11,436248614,59,59,257,0.229571984435797665369649805447,-128,128,3,0,0,59,59,256,0.23046875
0,320,18,14,6490936114,73,73,257,0.284046692607003891050583657588,-128,128,3,0,0,73,73,256,0.28515625
0,322,18,16,152975311114,69,69,257,0.268482490272373540856031128405,-127,125,3,0,0,69,69,256,0.26953125
0,323,19,0,1162261468,70,70,257,0.272373540856031128404669260700,-124,127,3,0,0,70,70,256,0.2734375
0,325,19,2,1162261492,69,69,257,0.268482490272373540856031128405,-126,124,3,0,0,69,69,256,0.26953125
0,327,19,4,1162262092,65,65,257,0.252918287937743190661478599222,-124,124,3,0,0,65,65,256,0.25390625
0,329,19,6,1162277092,64,64,257,0.249027237354085603112840466926,-125,127,3,0,0,64,64,256,0.25
0,333,19,10,1172027092,67,67,257,0.260700389105058365758754863813,-121,127,2,0,0,67,67,256,0.26171875
0,335,19,12,1406402092,61,61,257,0.237354085603112840466926070039,-125,124,3,0,0,61,61,256,0.23828125
0,337,19,14,7265777092,66,66,257,0.256809338521400778210116731518,-125,126,3,0,0,66,66,256,0.2578125
0,339,19,16,153750152092,69,69,257,0.268482490272373540856031128405,-121,119,3,0,0,69,69,256,0.26953125
0,340,20,0,3486784402,61,61,257,0.237354085603112840466926070039,-128,128,3,0,0,61,61,256,0.23828125
0,342,20,2,3486784426,58,58,257,0.225680933852140077821011673152,-127,122,2,0,0,58,58,256,0.2265625
0,344,20,4,3486785026,58,58,257,0.225680933852140077821011673152,-119,122,3,0,0,58,58,256,0.2265625
0,345,20,5,3486787526,53,53,257,0.206225680933852140077821011673,-128,124,3,0,0,53,53,256,0.20703125
0,346,20,6,3486800026,69,69,257,0.268482490272373540856031128405,-127,122,3,0,0,68,68,256,0.265625
0,350,20,10,3496550026,57,57,257,0.221789883268482490272373540856,-127,128,3,0,0,57,57,256,0.22265625
0,351,20,11,3535612526,49,49,257,0.190661478599221789883268482490,-127,124,3,0,0,49,49,256,0.19140625
0,352,20,12,3730925026,71,71,257,0.276264591439688715953307392996,-126,125,3,0,0,71,71,256,0.27734375
0,357,21,0,10460353204,54,54,257,0.210116731517509727626459143969,-125,124,3,0,0,54,54,256,0.2109375
0,359,21,2,10460353228,62,62,257,0.241245136186770428015564202335,-125,124,3,0,0,62,62,256,0.2421875
0,361,21,4,10460353828,70,70,257,0.272373540856031128404669260700,-124,126,3,0,0,70,70,256,0.2734375
0,362,21,5,10460356328,50,50,257,0.194552529182879377431906614786,-126,127,2,0,0,49,49,256,0.19140625
0,365,21,8,10460743828,70,70,257,0.272373540856031128404669260700,-125,127,3,0,0,70,70,256,0.2734375
0,367,21,10,10470118828,71,71,257,0.276264591439688715953307392996,-124,127,3,0,0,71,71,256,0.27734375
0,369,21,12,10704493828,68,68,257,0.264591439688715953307392996109,-125,119,3,0,0,68,68,256,0.265625
0,374,22,0,31381059610,70,70,257,0.272373540856031128404669260700,-128,128,3,0,0,70,70,256,0.2734375
0,376,22,2,31381059634,65,65,257,0.252918287937743190661478599222,-126,128,3,0,0,65,65,256,0.25390625
0,380,22,6,31381075234,67,67,257,0.260700389105058365758754863813,-126,125,3,0,0,67,67,256,0.26171875
0,382,22,8,31381450234,74,74,257,0.287937743190661478599221789883,-124,122,3,0,0,74,74,256,0.2890625
0,385,22,11,31429887734,48,48,257,0.186770428015564202334630350195,-128,121,2,0,0,48,48,256,0.1875
0,386,22,12,31625200234,60,60,257,0.233463035019455252918287937743,-127,125,3,0,0,60,60,256,0.234375
0,388,22,14,37484575234,62,62,257,0.241245136186770428015564202335,-118,114,3,0,0,62,62,256,0.2421875
0,391,23,0,94143178828,63,63,257,0.245136186770428015564202334630,-124,118,3,0,0,63,63,256,0.24609375
0,395,23,4,94143179452,62,62,257,0.241245136186770428015564202335,-126,124,3,0,0,62,62,256,0.2421875
0,396,23,5,94143181952,50,50,257,0.194552529182879377431906614786,-117,123,2,0,0,50,50,256,0.1953125
0,399,23,8,94143569452,62,62,257,0.241245136186770428015564202335,-125,127,3,0,0,62,62,256,0.2421875
0,401,23,10,94152944452,70,70,257,0.272373540856031128404669260700,-121,127,3,0,0,70,70,256,0.2734375
0,402,23,11,94192006952,45,45,257,0.175097276264591439688715953307,-128,127,2,0,0,45,45,256,0.17578125
0,405,23,14,100246694452,70,70,257,0.272373540856031128404669260700,-126,126,3,0,0,70,70,256,0.2734375
360,1,0,1,6,69,69,257,0.268482490272373540856031128405,-127,125,2,0,0,,,,
360,5,0,5,3126,57,57,257,0.221789883268482490272373540856,-120,125,3,0,0,,,,
360,7,0,7,78126,67,67,257,0.260700389105058365758754863813,-127,126,3,0,0,,,,
360,9,0,9,1953126,67,67,257,0.260700389105058365758754863813,-127,126,3,0,0,,,,
360,11,0,11,48828126,71,71,257,0.276264591439688715953307392996,-128,126,3,0,0,,,,
360,13,0,13,1220703126,69,69,257,0.268482490272373540856031128405,-127,125,3,0,0,,,,
360,15,0,15,30517578126,72,72,257,0.280155642023346303501945525292,-123,126,3,0,0,,,,
360,17,1,0,4,64,64,257,0.249027237354085603112840466926,-125,127,3,0,0,,,,
360,19,1,2,28,67,67,257,0.260700389105058365758754863813,-126,127,3,0,0,,,,
360,21,1,4,628,75,75,257,0.291828793774319066147859922179,-126,124,3,0,0,,,,
360,23,1,6,15628,67,67,257,0.260700389105058365758754863813,-124,126,3,0,0,,,,
360,25,1,8,390628,72,72,257,0.280155642023346303501945525292,-118,127,3,0,0,,,,
360,27,1,10,9765628,64,64,257,0.249027237354085603112840466926,-126,127,3,0,0,,,,
360,29,1,12,244140628,64,64,257,0.249027237354085603112840466926,-124,127,3,0,0,,,,
360,31,1,14,6103515628,64,64,257,0.249027237354085603112840466926,-125,127,3,0,0,,,,
360,33,1,16,152587890628,69,69,257,0.268482490272373540856031128405,-122,127,3,0,0,,,,
360,34,2,0,10,64,64,257,0.249027237354085603112840466926,-127,122,3,0,0,,,,
360,36,2,2,34,60,60,257,0.233463035019455252918287937743,-128,128,3,0,0,,,,
360,39,2,5,3134,50,50,257,0.194552529182879377431906614786,-128,126,2,0,0,,,,
360,40,2,6,15634,66,66,257,0.256809338521400778210116731518,-126,125,3,0,0,,,,
360,42,2,8,390634,66,66,257,0.256809338521400778210116731518,-127,124,3,0,0,,,,
360,44,2,10,9765634,62,62,257,0.241245136186770428015564202335,-127,125,3,0,0,,,,
360,45,2,11,48828134,50,50,257,0.194552529182879377431906614786,-127,126,3,0,0,,,,
360,46,2,12,244140634,72,72,257,0.280155642023346303501945525292,-127,128,3,0,0,,,,
360,48,2,14,6103515634,71,71,257,0.276264591439688715953307392996,-128,128,3,0,0,,,,
360,50,2,16,152587890634,74,74,257,0.287937743190661478599221789883,-127,125,3,0,0,,,,
360,51,3,0,28,67,67,257,0.260700389105058365758754863813,-126,127,3,0,0,,,,
360,53,3,2,52,67,67,257,0.260700389105058365758754863813,-126,123,3,0,0,,,,
360,55,3,4,652,70,70,257,0.272373540856031128404669260700,-125,127,3,0,0,,,,
360,57,3,6,15652,67,67,257,0.260700389105058365758754863813,-125,119,3,0,0,,,,
360,59,3,8,390652,63,63,257,0.245136186770428015564202334630,-126,124,3,0,0,,,,
360,63,3,12,244140652,66,66,257,0.256809338521400778210116731518,-124,123,3,0,0,,,,
360,65,3,14,6103515652,66,66,257,0.256809338521400778210116731518,-125,127,3,0,0,,,,
360,67,3,16,152587890652,72,72,257,0.280155642023346303501945525292,-125,126,3,0,0,,,,
360,70,4,2,106,67,67,257,0.260700389105058365758754863813,-127,122,2,0,0,,,,
360,72,4,4,706,58,58,257,0.225680933852140077821011673152,-128,128,2,0,0,,,,
360,74,4,6,15706,74,74,257,0.287937743190661478599221789883,-123,128,3,0,0,,,,
360,76,4,8,390706,69,69,257,0.268482490272373540856031128405,-128,128,2,0,0,,,,
360,79,4,11,48828206,45,45,257,0.175097276264591439688715953307,-128,110,3,0,0,,,,
360,80,4,12,244140706,67,67,257,0.260700389105058365758754863813,-128,128,3,0,0,,,,
360,82,4,14,6103515706,70,70,257,0.272373540856031128404669260700,-128,124,3,0,0,,,,
360,84,4,16,152587890706,74,74,257,0.287937743190661478599221789883,-127,121,3,0,0,,,,
360,85,5,0,244,61,61,257,0.237354085603112840466926070039,-126,123,3,0,0,,,,
360,89,5,4,868,66,66,257,0.256809338521400778210116731518,-125,127,3,0,0,,,,
360,90,5,5,3368,47,47,257,0.182879377431906614785992217899,-121,128,3,0,0,,,,
360,91,5,6,15868,76,76,257,0.295719844357976653696498054475,-124,126,3,0,0,,,,
360,95,5,10,9765868,63,63,257,0.245136186770428015564202334630,-124,127,3,0,0,,,,
360,96,5,11,48828368,64,64,257,0.249027237354085603112840466926,-128,128,3,0,0,,,,
360,97,5,12,244140868,63,63,257,0.245136186770428015564202334630,-126,123,3,0,0,,,,
360,101,5,16,152587890868,67,67,257,0.260700389105058365758754863813,-125,127,3,0,0,,,,
360,104,6,2,754,69,69,257,0.268482490272373540856031128405,-126,128,3,0,0,,,,
360,106,6,4,1354,61,61,257,0.237354085603112840466926070039,-127,125,3,0,0,,,,
360,110,6,8,391354,58,58,257,0.225680933852140077821011673152,-123,128,3,0,0,,,,
360,112,6,10,9766354,65,65,257,0.252918287937743190661478599222,-127,122,3,0,0,,,,
360,113,6,11,48828854,49,49,257,0.190661478599221789883268482490,-122,118,3,0,0,,,,
360,116,6,14,6103516354,76,76,257,0.295719844357976653696498054475,-128,125,3,0,0,,,,
360,118,6,16,152587891354,69,69,257,0.268482490272373540856031128405,-128,128,3,0,0,,,,
360,119,7,0,2188,59,59,257,0.229571984435797665369649805447,-121,127,2,0,0,,,,
360,121,7,2,2212,80,80,257,0.311284046692607003891050583658,-126,127,3,0,0,,,,
360,123,7,4,2812,66,66,257,0.256809338521400778210116731518,-125,127,3,0,0,,,,
360,124,7,5,5312,48,48,257,0.186770428015564202334630350195,-121,119,2,0,0,,,,
360,125,7,6,17812,66,66,257,0.256809338521400778210116731518,-125,127,3,0,0,,,,
360,127,7,8,392812,70,70,257,0.272373540856031128404669260700,-125,127,3,0,0,,,,
360,129,7,10,9767812,66,66,257,0.256809338521400778210116731518,-126,127,3,0,0,,,,
360,130,7,11,48830312,44,44,257,0.171206225680933852140077821012,-125,128,2,0,0,,,,
360,131,7,12,244142812,69,69,257,0.268482490272373540856031128405,-124,124,3,0,0,,,,
360,133,7,14,6103517812,65,65,257,0.252918287937743190661478599222,-126,127,3,0,0,,,,
360,135,7,16,152587892812,66,66,257,0.256809338521400778210116731518,-125,127,3,0,0,,,,
360,136,8,0,6562,66,66,257,0.256809338521400778210116731518,-128,128,3,0,0,,,,
360,138,8,2,6586,73,73,257,0.284046692607003891050583657588,-126,128,3,0,0,,,,
360,140,8,4,7186,63,63,257,0.245136186770428015564202334630,-123,125,3,0,0,,,,
360,141,8,5,9686,48,48,257,0.186770428015564202334630350195,-123,125,2,0,0,,,,
360,142,8,6,22186,65,65,257,0.252918287937743190661478599222,-127,124,3,0,0,,,,
360,144,8,8,397186,72,72,257,0.280155642023346303501945525292,-128,128,3,0,0,,,,
360,146,8,10,9772186,67,67,257,0.260700389105058365758754863813,-128,128,3,0,0,,,,
360,147,8,11,48834686,60,60,257,0.233463035019455252918287937743,-128,118,3,0,0,,,,
360,148,8,12,244147186,71,71,257,0.276264591439688715953307392996,-128,128,3,0,0,,,,
360,150,8,14,6103522186,78,78,257,0.303501945525291828793774319066,-127,125,3,0,0,,,,
360,152,8,16,152587897186,73,73,257,0.284046692607003891050583657588,-126,125,3,0,0,,,,
360,155,9,2,19708,70,70,257,0.272373540856031128404669260700,-126,126,3,0,0,,,,
360,157,9,4,20308,62,62,257,0.241245136186770428015564202335,-122,122,3,0,0,,,,
360,159,9,6,35308,64,64,257,0.249027237354085603112840466926,-125,127,3,0,0,,,,
360,161,9,8,410308,67,67,257,0.260700389105058365758754863813,-121,119,3,0,0,,,,
360,167,9,14,6103535308,69,69,257,0.268482490272373540856031128405,-125,127,3,0,0,,,,
360,169,9,16,152587910308,63,63,257,0.245136186770428015564202334630,-125,127,3,0,0,,,,
360,170,10,0,59050,68,68,257,0.264591439688715953307392996109,-123,125,3,0,0,,,,
360,172,10,2,59074,60,60,257,0.233463035019455252918287937743,-128,128,3,0,0,,,,
360,174,10,4,59674,63,63,257,0.245136186770428015564202334630,-128,125,3,0,0,,,,
360,175,10,5,62174,52,52,257,0.202334630350194552529182879377,-123,125,3,0,0,,,,
360,176,10,6,74674,64,64,257,0.249027237354085603112840466926,-128,128,3,0,0,,,,
360,180,10,10,9824674,58,58,257,0.225680933852140077821011673152,-127,128,2,0,0,,,,
360,181,10,11,48887174,54,54,257,0.210116731517509727626459143969,-123,126,3,0,0,,,,
360,182,10,12,244199674,69,69,257,0.268482490272373540856031128405,-127,128,3,0,0,,,,
360,184,10,14,6103574674,65,65,257,0.252918287937743190661478599222,-126,125,2,0,0,,,,
360,186,10,16,152587949674,66,66,257,0.256809338521400778210116731518,-127,124,3,0,0,,,,
360,187,11,0,177148,70,70,257,0.272373540856031128404669260700,-125,127,3,0,0,,,,
360,191,11,4,177772,66,66,257,0.256809338521400778210116731518,-125,124,3,0,0,,,,
360,192,11,5,180272,49,49,257,0.190661478599221789883268482490,-126,120,2,0,0,,,,
360,193,11,6,192772,63,63,257,0.245136186770428015564202334630,-125,123,3,0,0,,,,
360,195,11,8,567772,67,67,257,0.260700389105058365758754863813,-126,127,3,0,0,,,,
360,197,11,10,9942772,71,71,257,0.276264591439688715953307392996,-124,127,3,0,0,,,,
360,198,11,11,49005272,57,57,257,0.221789883268482490272373540856,-128,127,2,0,0,,,,
360,199,11,12,244317772,61,61,257,0.237354085603112840466926070039,-121,127,3,0,0,,,,
360,203,11,16,152588067772,67,67,257,0.260700389105058365758754863813,-126,127,3,0,0,,,,
360,206,12,2,531466,56,56,257,0.217898832684824902723735408560,-127,125,3,0,0,,,,
360,208,12,4,532066,77,77,257,0.299610894941634241245136186770,-127,125,3,0,0,,,,
360,209,12,5,534566,47,47,257,0.182879377431906614785992217899,-127,125,3,0,0,,,,
360,212,12,8,922066,71,71,257,0.276264591439688715953307392996,-127,120,3,0,0,,,,
360,214,12,10,10297066,66,66,257,0.256809338521400778210116731518,-127,124,3,0,0,,,,
360,215,12,11,49359566,58,58,257,0.225680933852140077821011673152,-128,126,3,0,0,,,,
360,218,12,14,6104047066,72,72,257,0.280155642023346303501945525292,-127,128,3,0,0,,,,
360,220,12,16,152588422066,66,66,257,0.256809338521400778210116731518,-128,122,3,0,0,,,,
360,221,13,0,1594324,59,59,257,0.229571984435797665369649805447,-124,124,2,0,0,,,,
360,223,13,2,1594348,54,54,257,0.210116731517509727626459143969,-125,127,3,0,0,,,,
360,226,13,5,1597448,54,54,257,0.210116731517509727626459143969,-121,123,2,0,0,,,,
360,227,13,6,1609948,70,70,257,0.272373540856031128404669260700,-126,126,3,0,0,,,,
360,229,13,8,1984948,67,67,257,0.260700389105058365758754863813,-126,127,3,0,0,,,,
360,231,13,10,11359948,64,64,257,0.249027237354085603112840466926,-125,126,2,0,0,,,,
360,232,13,11,50422448,49,49,257,0.190661478599221789883268482490,-128,127,3,0,0,,,,
360,233,13,12,245734948,60,60,257,0.233463035019455252918287937743,-126,127,3,0,0,,,,
360,235,13,14,6105109948,61,61,257,0.237354085603112840466926070039,-125,127,3,0,0,,,,
360,237,13,16,152589484948,70,70,257,0.272373540856031128404669260700,-117,127,3,0,0,,,,
360,240,14,2,4782994,78,78,257,0.303501945525291828793774319066,-127,125,3,0,0,,,,
360,242,14,4,4783594,64,64,257,0.249027237354085603112840466926,-123,124,3,0,0,,,,
360,244,14,6,4798594,65,65,257,0.252918287937743190661478599222,-123,125,2,0,0,,,,
360,246,14,8,5173594,74,74,257,0.287937743190661478599221789883,-123,128,3,0,0,,,,
360,249,14,11,53611094,45,45,257,0.175097276264591439688715953307,-122,126,2,0,0,,,,
360,250,14,12,248923594,65,65,257,0.252918287937743190661478599222,-120,125,3,0,0,,,,
360,252,14,14,6108298594,70,70,257,0.272373540856031128404669260700,-127,122,3,0,0,,,,
360,254,14,16,152592673594,78,78,257,0.303501945525291828793774319066,-128,128,3,0,0,,,,
360,257,15,2,14348932,62,62,257,0.241245136186770428015564202335,-126,118,3,0,0,,,,
360,259,15,4,14349532,66,66,257,0.256809338521400778210116731518,-126,127,3,0,0,,,,
360,261,15,6,14364532,70,70,257,0.272373540856031128404669260700,-126,127,3,0,0,,,,
360,265,15,10,24114532,68,68,257,0.264591439688715953307392996109,-124,127,3,0,0,,,,
360,266,15,11,63177032,53,53,257,0.206225680933852140077821011673,-122,128,2,0,0,,,,
360,267,15,12,258489532,66,66,257,0.256809338521400778210116731518,-125,127,3,0,0,,,,
360,269,15,14,6117864532,70,70,257,0.272373540856031128404669260700,-121,127,3,0,0,,,,
360,271,15,16,152602239532,66,66,257,0.256809338521400778210116731518,-125,127,3,0,0,,,,
360,272,16,0,43046722,62,62,257,0.241245136186770428015564202335,-126,128,2,0,0,,,,
360,274,16,2,43046746,70,70,257,0.272373540856031128404669260700,-128,121,3,0,0,,,,
360,276,16,4,43047346,68,68,257,0.264591439688715953307392996109,-118,128,3,0,0,,,,
360,277,16,5,43049846,49,49,257,0.190661478599221789883268482490,-124,126,3,0,0,,,,
360,278,16,6,43062346,64,64,257,0.249027237354085603112840466926,-127,125,3,0,0,,,,
360,280,16,8,43437346,75,75,257,0.291828793774319066147859922179,-127,121,3,0,0,,,,
360,282,16,10,52812346,76,76,257,0.295719844357976653696498054475,-128,128,3,0,0,,,,
360,283,16,11,91874846,53,53,257,0.206225680933852140077821011673,-128,128,2,0,0,,,,
360,284,16,12,287187346,66,66,257,0.256809338521400778210116731518,-127,125,3,0,0,,,,
360,286,16,14,6146562346,64,64,257,0.249027237354085603112840466926,-127,125,3,0,0,,,,
360,288,16,16,152630937346,61,61,257,0.237354085603112840466926070039,-120,122,3,0,0,,,,
360,289,17,0,129140164,73,73,257,0.284046692607003891050583657588,-126,127,3,0,0,,,,
360,293,17,4,129140788,69,69,257,0.268482490272373540856031128405,-126,124,3,0,0,,,,
360,295,17,6,129155788,61,61,257,0.237354085603112840466926070039,-125,127,3,0,0,,,,
360,299,17,10,138905788,62,62,257,0.241245136186770428015564202335,-126,115,2,0,0,,,,
360,300,17,11,177968288,52,52,257,0.202334630350194552529182879377,-128,127,2,0,0,,,,
360,301,17,12,373280788,71,71,257,0.276264591439688715953307392996,-122,123,3,0,0,,,,
360,305,17,16,152717030788,64,64,257,0.249027237354085603112840466926,-124,123,3,0,0,,,,
360,308,18,2,387420514,59,59,257,0.229571984435797665369649805447,-126,121,3,0,0,,,,
360,310,18,4,387421114,58,58,257,0.225680933852140077821011673152,-119,128,3,0,0,,,,
360,311,18,5,387423614,54,54,257,0.210116731517509727626459143969,-114,128,3,0,0,,,,
360,314,18,8,387811114,68,68,257,0.264591439688715953307392996109,-126,125,3,0,0,,,,
360,316,18,10,397186114,68,68,257,0.264591439688715953307392996109,-124,125,3,0,0,,,,
360,317,18,11,436248614,54,54,257,0.210116731517509727626459143969,-123,121,2,0,0,,,,
360,320,18,14,6490936114,66,66,257,0.256809338521400778210116731518,-119,128,3,0,0,,,,
360,322,18,16,152975311114,67,67,257,0.260700389105058365758754863813,-119,125,3,0,0,,,,
360,325,19,2,1162261492,66,66,257,0.256809338521400778210116731518,-126,127,3,0,0,,,,
360,327,19,4,1162262092,73,73,257,0.284046692607003891050583657588,-124,127,3,0,0,,,,
360,329,19,6,1162277092,78,78,257,0.303501945525291828793774319066,-118,127,3,0,0,,,,
360,331,19,8,1162652092,65,65,257,0.252918287937743190661478599222,-121,126,3,0,0,,,,
360,334,19,11,1211089592,59,59,257,0.229571984435797665369649805447,-128,128,3,0,0,,,,
360,335,19,12,1406402092,74,74,257,0.287937743190661478599221789883,-124,124,3,0,0,,,,
360,337,19,14,7265777092,74,74,257,0.287937743190661478599221789883,-126,127,3,0,0,,,,
360,339,19,16,153750152092,67,67,257,0.260700389105058365758754863813,-116,127,3,0,0,,,,
360,340,20,0,3486784402,67,67,257,0.260700389105058365758754863813,-124,122,3,0,0,,,,
360,342,20,2,3486784426,65,65,257,0.252918287937743190661478599222,-127,124,3,0,0,,,,
360,344,20,4,3486785026,67,67,257,0.260700389105058365758754863813,-126,121,3,0,0,,,,
360,345,20,5,3486787526,47,47,257,0.182879377431906614785992217899,-123,120,2,0,0,,,,
360,346,20,6,3486800026,60,60,257,0.233463035019455252918287937743,-126,124,3,0,0,,,,
360,350,20,10,3496550026,67,67,257,0.260700389105058365758754863813,-126,125,3,0,0,,,,
360,351,20,11,3535612526,60,60,257,0.233463035019455252918287937743,-128,128,3,0,0,,,,
360,354,20,14,9590300026,73,73,257,0.284046692607003891050583657588,-128,124,3,0,0,,,,
360,356,20,16,156074675026,67,67,257,0.260700389105058365758754863813,-126,121,3,0,0,,,,
360,357,21,0,10460353204,67,67,257,0.260700389105058365758754863813,-126,127,3,0,0,,,,
360,359,21,2,10460353228,64,64,257,0.249027237354085603112840466926,-121,127,3,0,0,,,,
360,361,21,4,10460353828,66,66,257,0.256809338521400778210116731518,-124,124,3,0,0,,,,
360,363,21,6,10460368828,65,65,257,0.252918287937743190661478599222,-124,126,3,0,0,,,,
360,365,21,8,10460743828,57,57,257,0.221789883268482490272373540856,-122,124,3,0,0,,,,
360,367,21,10,10470118828,71,71,257,0.276264591439688715953307392996,-125,127,3,0,0,,,,
360,369,21,12,10704493828,61,61,257,0.237354085603112840466926070039,-124,127,2,0,0,,,,
360,371,21,14,16563868828,57,57,257,0.221789883268482490272373540856,-121,124,3,0,0,,,,
360,373,21,16,163048243828,71,71,257,0.276264591439688715953307392996,-125,124,3,0,0,,,,
360,374,22,0,31381059610,69,69,257,0.268482490272373540856031128405,-128,125,3,0,0,,,,
360,376,22,2,31381059634,63,63,257,0.245136186770428015564202334630,-126,125,3,0,0,,,,
360,378,22,4,31381060234,65,65,257,0.252918287937743190661478599222,-127,124,3,0,0,,,,
360,379,22,5,31381062734,55,55,257,0.214007782101167315175097276265,-127,125,3,0,0,,,,
360,380,22,6,31381075234,59,59,257,0.229571984435797665369649805447,-126,128,3,0,0,,,,
360,382,22,8,31381450234,74,74,257,0.287937743190661478599221789883,-126,128,3,0,0,,,,
360,384,22,10,31390825234,71,71,257,0.276264591439688715953307392996,-119,122,3,0,0,,,,
360,385,22,11,31429887734,61,61,257,0.237354085603112840466926070039,-123,126,3,0,0,,,,
360,386,22,12,31625200234,54,54,257,0.210116731517509727626459143969,-127,125,2,0,0,,,,
360,388,22,14,37484575234,62,62,257,0.241245136186770428015564202335,-126,125,3,0,0,,,,
360,390,22,16,183968950234,63,63,257,0.245136186770428015564202334630,-128,128,3,0,0,,,,
360,391,23,0,94143178828,70,70,257,0.272373540856031128404669260700,-125,126,3,0,0,,,,
360,395,23,4,94143179452,77,77,257,0.299610894941634241245136186770,-126,127,3,0,0,,,,
360,396,23,5,94143181952,51,51,257,0.198443579766536964980544747082,-126,123,2,0,0,,,,
360,397,23,6,94143194452,63,63,257,0.245136186770428015564202334630,-122,127,3,0,0,,,,
360,401,23,10,94152944452,63,63,257,0.245136186770428015564202334630,-126,124,3,0,0,,,,
360,402,23,11,94192006952,50,50,257,0.194552529182879377431906614786,-120,127,2,0,0,,,,
360,403,23,12,94387319452,69,69,257,0.268482490272373540856031128405,-126,126,3,0,0,,,,
360,405,23,14,100246694452,59,59,257,0.229571984435797665369649805447,-126,124,3,0,0,,,,
720,1,0,1,6,64,64,257,0.249027237354085603112840466926,-127,126,3,0,0,,,,
720,3,0,3,126,73,73,257,0.284046692607003891050583657588,-123,125,3,0,0,,,,
720,6,0,6,15626,56,56,257,0.217898832684824902723735408560,-127,128,3,0,0,,,,
720,7,0,7,78126,61,61,257,0.237354085603112840466926070039,-124,126,3,0,0,,,,
720,9,0,9,1953126,71,71,257,0.276264591439688715953307392996,-127,128,3,0,0,,,,
720,11,0,11,48828126,70,70,257,0.272373540856031128404669260700,-127,125,3,0,0,,,,
720,12,0,12,244140626,54,54,257,0.210116731517509727626459143969,-126,124,3,0,0,,,,
720,13,0,13,1220703126,70,70,257,0.272373540856031128404669260700,-128,128,3,0,0,,,,
720,17,1,0,4,61,61,257,0.237354085603112840466926070039,-126,126,3,0,0,,,,
720,20,1,3,128,48,48,257,0.186770428015564202334630350195,-118,123,3,0,0,,,,
720,23,1,6,15628,61,61,257,0.237354085603112840466926070039,-121,127,3,0,0,,,,
720,25,1,8,390628,61,61,257,0.237354085603112840466926070039,-124,127,3,0,0,,,,
720,26,1,9,1953128,57,57,257,0.221789883268482490272373540856,-117,123,2,0,0,,,,
720,27,1,10,9765628,61,61,257,0.237354085603112840466926070039,-124,127,3,0,0,,,,
720,29,1,12,244140628,72,72,257,0.280155642023346303501945525292,-124,127,3,0,0,,,,
720,31,1,14,6103515628,71,71,257,0.276264591439688715953307392996,-122,123,3,0,0,,,,
720,32,1,15,30517578128,52,52,257,0.202334630350194552529182879377,-122,127,2,0,0,,,,
720,34,2,0,10,63,63,257,0.245136186770428015564202334630,-128,128,2,0,0,,,,
720,36,2,2,34,67,67,257,0.260700389105058365758754863813,-128,125,3,0,0,,,,
720,38,2,4,634,64,64,257,0.249027237354085603112840466926,-119,122,3,0,0,,,,
720,40,2,6,15634,62,62,257,0.241245136186770428015564202335,-127,125,3,0,0,,,,
720,44,2,10,9765634,70,70,257,0.272373540856031128404669260700,-128,128,3,0,0,,,,
