class_index,class_id,t3,t7,t11,t23,G,uncovered_pairs,crt_residue,point_index,n,active_pairs,T,mask_offset,mask_sha256
49,MAX-047,2,7,83,224,231,176,1057243754,34,222364520714,407,38,140837,1a88fa8f70566dcf2dfece86cd977f1a778ce3a95a04b84464e15340051a7f3b
49,MAX-047,2,7,83,224,231,176,1057243754,35,223493639474,407,31,140888,02b6c83ace0b56c76b87818851f26c411643dfebe93bdac7bf0e8acce3aa2282
49,MAX-047,2,7,83,224,231,176,1057243754,36,224622758234,407,35,140939,28e86041f5dcb87da0944cdde88b49518d8f11d7df75bb6fa3e692046b7f425b
49,MAX-047,2,7,83,224,231,176,1057243754,37,225751876994,407,44,140990,dfb29bbaf0b5758fc6f39a89220b9cff5dbb2b5b8b2d66ae475434cebf695e38
49,MAX-047,2,7,83,224,231,176,1057243754,38,226880995754,407,39,141041,279abbfe11681c3b220c446b5bbbb5b801cef7ad63c0a4a496ad6144dac7915c
49,MAX-047,2,7,83,224,231,176,1057243754,39,228010114514,407,30,141092,42ca4bc0d4a2e57fe21a277d1ed78b5665b5a648ba96b8c6e0ee5e631d9df742
49,MAX-047,2,7,83,224,231,176,1057243754,40,229139233274,407,34,141143,8e462bb120419fa923bccb42230ffdf34e0b4d1add9a9ce07e294678209401dc
49,MAX-047,2,7,83,224,231,176,1057243754,41,230268352034,407,30,141194,3cc808e810b8b7764e05267cb33b965e0a41ecc4959cb1371490064d79f9584a
49,MAX-047,2,7,83,224,231,176,1057243754,42,231397470794,407,44,141245,76724154f0196b650668f54775b55d5718deca8b3ea300e45c1868cebf9d8928
49,MAX-047,2,7,83,224,231,176,1057243754,43,232526589554,407,34,141296,bb13ca1c10a82ce9710e72c357c16ebcd208c0a29fb05319d8c2056fccc2ac59
49,MAX-047,2,7,83,224,231,176,1057243754,44,233655708314,407,29,141347,d80bc6192b77b647793cc96ff264b13649bcaad9a6684149887d4d2b991d0586
49,MAX-047,2,7,83,224,231,176,1057243754,45,234784827074,407,26,141398,2f665ce8a4e6c3dc049092005c7d0d24fc066d7a8ee821254a59adaf68afe995
49,MAX-047,2,7,83,224,231,176,1057243754,46,235913945834,407,31,141449,1769794893dc8865f2df76406bb9f1b016f929bc08f5f083c2325f0d3126422d
49,MAX-047,2,7,83,224,231,176,1057243754,47,237043064594,407,39,141500,2b3e70d35fab58df5b2cb39e60a975f1c9a0a5866e21b6ac2f19a5d4e36d2ded
49,MAX-047,2,7,83,224,231,176,1057243754,48,238172183354,407,29,141551,0e0abf1231b1d3fb96d55f54f7885e8434a9cbc7ad85bce54c6d89083f4d0d74
49,MAX-047,2,7,83,224,231,176,1057243754,49,239301302114,407,38,141602,bc901513c86c1d1aa9d042ab99c849e8ced65c6e3ab77cf2ef3668f7fe594149
49,MAX-047,2,7,83,224,231,176,1057243754,50,240430420874,407,30,141653,61969398295b600f1d0dbea3896a31fbf1221f5c90b16555315898e2db9390e4
49,MAX-047,2,7,83,224,231,176,1057243754,51,241559539634,407,28,141704,3c8ec667780bc8b9b5e7400ed8690e7faeafdb399f4765d20deeb997c2cf1d19
49,MAX-047,2,7,83,224,231,176,1057243754,52,242688658394,407,35,141755,49f13490f9a744898c52244897e64e632a30b8a8aee4ddfc98e1937cc2b1ee2b
49,MAX-047,2,7,83,224,231,176,1057243754,53,243817777154,407,23,141806,652e30480da5304e817a4a963e37fca4dbe26922ef4440fca6b6b83e4c91dc0c
49,MAX-047,2,7,83,224,231,176,1057243754,54,244946895914,407,31,141857,3dbdce5d2dce188641a4aaad26d171d3b7500c8d7e4e6677c1fc4b2414520bea
49,MAX-047,2,7,83,224,231,176,1057243754,55,246076014674,407,35,141908,a50f60a5addfcf60562b906eaa3d2d603e8cbabdb02e45d540629e9b5a3dd209
50,MAX-048,2,7,83,247,231,176,860875274,0,184907233154,407,25,141959,2dc653aae2cb589012b6a37ca9b521f2f82756ed7647b6dabfd985c91b78c77d
50,MAX-048,2,7,83,247,231,176,860875274,1,186036351914,407,37,142010,0a85676464c6168de9ba8cc20183657cbc0214c193d8188ca1dd977c5ac159af
50,MAX-048,2,7,83,247,231,176,860875274,2,187165470674,407,36,142061,a9b9d2473a8c71290439d261516392c115250ae43214510767352f6d42b2013d
50,MAX-048,2,7,83,247,231,176,860875274,3,188294589434,407,31,142112,151a29615fd372f5e58c6e2ef67108058c4309741e3958b2b038910d1450eb03
50,MAX-048,2,7,83,247,231,176,860875274,4,189423708194,407,26,142163,306d1e53f8700321dda67ab2ef1eabb5d1c81404b86e85fcb5fd1b1f1c61fe16
50,MAX-048,2,7,83,247,231,176,860875274,5,190552826954,407,36,142214,4315683e3443c89d635c9a2cfd4d8a98f9a3d789087f21212c3f9c2a150a8e8f
50,MAX-048,2,7,83,247,231,176,860875274,6,191681945714,407,25,142265,858b8940d524cf5ec78d049bedae56b099190b4a11741460f8008c24fb7e733d
50,MAX-048,2,7,83,247,231,176,860875274,7,192811064474,407,37,142316,a76f3a2321b674fe0aac8626ba91f1655587b3a38a0cddc171b639a3620d47ff
50,MAX-048,2,7,83,247,231,176,860875274,8,193940183234,407,30,142367,a845e63eaf2722a168260613a3647b12a98de4bdbec015563d743d4db4870da0
50,MAX-048,2,7,83,247,231,176,860875274,9,195069301994,407,32,142418,03ac14bfe303d6bedf1231a827a427d89bcbaf39f3487083b8edcd9a970de2c9
50,MAX-048,2,7,83,247,231,176,860875274,10,196198420754,407,40,142469,46624a1be268d0e3d18b61b08f6d6b1f9a3bd51802bb773f41f5f6981dd24d7b
50,MAX-048,2,7,83,247,231,176,860875274,11,197327539514,407,30,142520,3fda4d068ac043eccb54eb3a3fb449726dc1a1cabad9107d06c59a31d2258bd2
50,MAX-048,2,7,83,247,231,176,860875274,12,198456658274,407,28,142571,2d27e05cc8779277c7403ae68661fe259fcda0e03e0a48927f9e45a299075244
50,MAX-048,2,7,83,247,231,176,860875274,13,199585777034,407,27,142622,ee11ddc3246bdb3553e9356b6a1f0ebc7a085826d60cba505a7333dac2e83add
50,MAX-048,2,7,83,247,231,176,860875274,14,200714895794,407,27,142673,dba3c5f6d23d2ca450d4d70d22db51ed844fa0fb358d0a6b5b5a8f9806381bc0
50,MAX-048,2,7,83,247,231,176,860875274,15,201844014554,407,32,142724,f1cbf5ad5ab22ae04fba91a67a76c2f117cd0ab8ac0879657d6d04c5dc202840
50,MAX-048,2,7,83,247,231,176,860875274,16,202973133314,407,30,142775,e83a492702816bbeef5d36505b7ba1d24a687cb975002a9d5e087a86c4f3972a
50,MAX-048,2,7,83,247,231,176,860875274,17,204102252074,407,36,142826,7d2dc0d3d016f66f2d0f5943c779341224ead0c2ecac86a8327e75123ae07cbd
50,MAX-048,2,7,83,247,231,176,860875274,18,205231370834,407,40,142877,d109747b8fcb2c21bc2a2c4732c92cec7654b3865253d40616b2afd11d858664
50,MAX-048,2,7,83,247,231,176,860875274,19,206360489594,407,31,142928,35ad3e8ba3f0d1a4441211f570a5cebabb3d5b7cc8d13004820f7be79db2c8ac
50,MAX-048,2,7,83,247,231,176,860875274,20,207489608354,407,41,142979,5bd7a0329af0c632ab827c4ad2df7e9c9e27bb2266a8568150fdccfacb20e553
50,MAX-048,2,7,83,247,231,176,860875274,21,208618727114,407,38,143030,8dc89ab9b1d4a1fa5149a183d224054ae4aaf38674c4bff77e4c838bbcd5a8be
50,MAX-048,2,7,83,247,231,176,860875274,22,209747845874,407,34,143081,5a89b134fa40f38855f698f105cc5d45722e1b01a1d390b0c1dac668640646b8
50,MAX-048,2,7,83,247,231,176,860875274,23,210876964634,407,30,143132,73d4da546ef108dbc04f03b7c1749c87c777cb49a7545e6bfe4c22a5c0a01722
50,MAX-048,2,7,83,247,231,176,860875274,24,212006083394,407,27,143183,87a242b3ac8ac5a93266e6c6b1e5d1e7f801bf7e8f6af0c457970cc7fac46bb9
50,MAX-048,2,7,83,247,231,176,860875274,25,213135202154,407,28,143234,e14c45a796ef897b4b6d9903efa145b6ac89bfbf1fd7021bf91bbd48ee12857a
50,MAX-048,2,7,83,247,231,176,860875274,26,214264320914,407,37,143285,631bddf3c38ddc79d3998ed16ea060c9ba2a4f59f4d41191271003ca1f125690
50,MAX-048,2,7,83,247,231,176,860875274,27,215393439674,407,31,143336,e27c0c6866de893b78c5f5ab5d69c917ce7c5e549afee4ac111dcf4ce7c66dc5
50,MAX-048,2,7,83,247,231,176,860875274,28,216522558434,407,36,143387,419ebaa2d981047f70ae2db649f326d5614bb081a447c48b365964b5e9254def
50,MAX-048,2,7,83,247,231,176,860875274,29,217651677194,407,37,143438,a07fccae19f150eb03f13d5bcdf7541435ba1f8ab5f5add43422a7b17522ea75
50,MAX-048,2,7,83,247,231,176,860875274,30,218780795954,407,27,143489,8bbb6ba33d11fd4b762f81c8f38f0b70ba696ed861e096c2546af2916f6c8c7f
50,MAX-048,2,7,83,247,231,176,860875274,31,219909914714,407,29,143540,8f5df19242999d253f88e9440b572fbf2ae824efdc06adc07fcf6f4ddee5b171
50,MAX-048,2,7,83,247,231,176,860875274,32,221039033474,407,30,143591,7b896dcbc207c37b97b2c40699695cb25f26642eb62597b3330e66396fe06794
50,MAX-048,2,7,83,247,231,176,860875274,33,222168152234,407,32,143642,b3cd96da618c665a2195dac7616f5da623a3911de7fda0ce754af496d15b913c
50,MAX-048,2,7,83,247,231,176,860875274,34,223297270994,407,30,143693,d6afd0dd6c2c48823b441ece0bbc800c43b4cc8e706c6831a39f87a0c5e44693
50,MAX-048,2,7,83,247,231,176,860875274,35,224426389754,407,38,143744,cf1cc810ea61ec4764b5939fd1204a62051c1c81e581dd262bcd1e38b72381af
50,MAX-048,2,7,83,247,231,176,860875274,36,225555508514,407,37,143795,c89c99dc793ea888552d5e1e20b021cd9a0ac791e09cb6542a6e9c95478e2245
50,MAX-048,2,7,83,247,231,176,860875274,37,226684627274,407,32,143846,7b1cbbf9b82b649de42315bcdac6de5634926defc6609a528cbeb6334157f931
50,MAX-048,2,7,83,247,231,176,860875274,38,227813746034,407,40,143897,f191d5f892d8ab5d7da2d599c9ec9ee5b96442d7a5ed31920454381b9b66dd11
50,MAX-048,2,7,83,247,231,176,860875274,39,228942864794,407,36,143948,f61676f0e416316e9f112f78acaca26807c5ca209b54a3dc43554b1e1f702799
50,MAX-048,2,7,83,247,231,176,860875274,40,230071983554,407,28,143999,4fbd9af7643e3a00f90e3f1524ff5de7da164e002020c643eef9c30c94a24ab0
50,MAX-048,2,7,83,247,231,176,860875274,41,231201102314,407,34,144050,bbeb3fd686bfc040ee894bd50748413465b17c730f093b50936e21a29c3744d8
50,MAX-048,2,7,83,247,231,176,860875274,42,232330221074,407,25,144101,233b8bdeb0cf9dd22a8eeb430cd41a83601dc1987085bf8b380b7bcd2cd6b148
50,MAX-048,2,7,83,247,231,176,860875274,43,233459339834,407,34,144152,0fce4ac2d1caa8e93a230cb7ca9920682cb9757a0191abc1b20f52f4dd1475ea
50,MAX-048,2,7,83,247,231,176,860875274,44,234588458594,407,27,144203,8ba68590e5bf4e82b955de42bab6bde2060cd36c6ad82ee2494ff35d2b2a549f
50,MAX-048,2,7,83,247,231,176,860875274,45,235717577354,407,37,144254,0e1cd6650e81f10c30f4cc4f47e21be397a78fbc4a4ff41619b78a6f40406ca4
50,MAX-048,2,7,83,247,231,176,860875274,46,236846696114,407,32,144305,01c9c98db1a8dcdafb5c74859db3146fc7bd24f633d073b0274894df46b63fd6
50,MAX-048,2,7,83,247,231,176,860875274,47,237975814874,407,36,144356,08b9df552a8fff32796ff7fcd1bf1a9a2457d1628cbc278fc302a7cc19124e9d
50,MAX-048,2,7,83,247,231,176,860875274,48,239104933634,407,32,144407,d1c4d5013f1737ff971744ee7d0320bea6b62388382bf771da20dd40d124b674
50,MAX-048,2,7,83,247,231,176,860875274,49,240234052394,407,29,144458,237d9ca21cd401707abdff829d2543747d7f4e3b8d245700512a9377fae8626b
50,MAX-048,2,7,83,247,231,176,860875274,50,241363171154,407,40,144509,7efd8ce388079b2517c9d6774b1e14c2ad32539c47da48e39e85547effac4954
50,MAX-048,2,7,83,247,231,176,860875274,51,242492289914,407,26,144560,7cfa1848ee1defab21620b737763ef2827fc6ac4f58ae5a436ad55c6ae71f379
50,MAX-048,2,7,83,247,231,176,860875274,52,243621408674,407,31,144611,97ea831a873128e15f6c9c047fed8c482311033a9a4d6e11784f11ef51389f6e
50,MAX-048,2,7,83,247,231,176,860875274,53,244750527434,407,27,144662,4376377d69c915306a41a62e1529adc1255a986ba2759f255c0a914c2ccfed29
50,MAX-048,2,7,83,247,231,176,860875274,54,245879646194,407,31,144713,a2b3fb4ee5399f5ab80521eb64ca7f012ee862df963bd26938b0152d4ca860bb
51,MAX-049,2,7,83,270,231,176,664506794,0,184710864674,407,29,144764,a57860efef0303e4a3ddaa0115d7e85ca1e09f26408d475c47442937cc3494de
51,MAX-049,2,7,83,270,231,176,664506794,1,185839983434,407,38,144815,969799d40acdb7a81a0044170c6a9c184ebe1033a618bd58bad1d7a878c6c318
51,MAX-049,2,7,83,270,231,176,664506794,2,186969102194,407,31,144866,3c91a45b5534c2fdce0c461d78ab7432e6879e3564f80ab78a27a66afb991e24
51,MAX-049,2,7,83,270,231,176,664506794,3,188098220954,407,33,144917,e6aaf9a1d6ed44c67b8a39a4169b0f3c4f9c3c189b923eb4d2fc02ba533acc8c
51,MAX-049,2,7,83,270,231,176,664506794,4,189227339714,407,33,144968,1d719fb6cf6411f9cdd95ef97d4187dccb20f329666bc395fc55e8b1d3938567
51,MAX-049,2,7,83,270,231,176,664506794,5,190356458474,407,34,145019,48c501d5061e785e0978d700af4554a8b6b0f53f4b3d2e2bb9e851a7b62a4770
51,MAX-049,2,7,83,270,231,176,664506794,6,191485577234,407,33,145070,3f3ca2154b6f85c98eb1c638f5360f9c75d78c16dc1b3c1008f16cea028bfbe5
51,MAX-049,2,7,83,270,231,176,664506794,7,192614695994,407,32,145121,a8a1866299feec8c9a922f28ec9a45be3d05b0297b3c5677d0d048b2f90eea53
51,MAX-049,2,7,83,270,231,176,664506794,8,193743814754,407,48,145172,2232a62377b1f67ab00451962175b26555839201b3e121483c8597dd3f281df2
51,MAX-049,2,7,83,270,231,176,664506794,9,194872933514,407,32,145223,885d42989e804b32641cc799d5ed4b9ffd4a7fa1e0d1b971ac9b166e4ca2c879
51,MAX-049,2,7,83,270,231,176,664506794,10,196002052274,407,37,145274,3becde10e1b74698cb737e0e16b200f970dbb5762766a4e62e3d4445b1172457
51,MAX-049,2,7,83,270,231,176,664506794,11,197131171034,407,26,145325,d77253fca669277cbce2f1c65bf1e6561167d723a4cedac6fa2977aa2f35f226
51,MAX-049,2,7,83,270,231,176,664506794,12,198260289794,407,24,145376,8a2dcddd13cf104631fe8021c327cadda1f75f171040f5974c28491ebb218108
51,MAX-049,2,7,83,270,231,176,664506794,13,199389408554,407,46,145427,2f934955f6102ee90887eb2f72f70ad7ab7527ef98853ed870867a57eb8f82c1
51,MAX-049,2,7,83,270,231,176,664506794,14,200518527314,407,32,145478,c306b881cb3371ccf812e897303aeb2c202605d8b441de5782587bfe60dacb50
51,MAX-049,2,7,83,270,231,176,664506794,15,201647646074,407,27,145529,b4acc36856e65d3d802326fd5c90c5133290d14a558b3275a4da74c78f5cf80e
51,MAX-049,2,7,83,270,231,176,664506794,16,202776764834,407,38,145580,fe4a4edd2e8a5834f926892368c19334f477befed99522a5365e695ca797eb9b
51,MAX-049,2,7,83,270,231,176,664506794,17,203905883594,407,37,145631,dc92f29d9dc7747edc8bb6918e7ce920aab93557e6ecf8e189c582d36eb98223
51,MAX-049,2,7,83,270,231,176,664506794,18,205035002354,407,30,145682,ba17b6277ae1fec19a08cbd6082567b62385a32b2c9b91ff2558f72d37c69e50
51,MAX-049,2,7,83,270,231,176,664506794,19,206164121114,407,42,145733,bb11163a9ad43342f534b5b201814f60e22e28612d962c34f900ddceff207ece
51,MAX-049,2,7,83,270,231,176,664506794,20,207293239874,407,32,145784,9083e627e20397443c0cd722c1ade51ad5bca4b666d36efd0ba6accf46afe3fa
51,MAX-049,2,7,83,270,231,176,664506794,21,208422358634,407,28,145835,13aaef46fa7d7f7cda6cd221559b05a07b2efb04eb7f689242bcf6f0cb0471ba
51,MAX-049,2,7,83,270,231,176,664506794,22,209551477394,407,39,145886,b65cf1233adc5aef0ab60806ea787d8640c44fa400341d84cb6ce9ac765ecc17
51,MAX-049,2,7,83,270,231,176,664506794,23,210680596154,407,39,145937,29286dc940e7a19e4da2b9a2c859859f71210d1d3cdda548b0192bc158cdf299
51,MAX-049,2,7,83,270,231,176,664506794,24,211809714914,407,37,145988,b73698dd1f8e546b078244cfd285363741d0be8e89552634f3674cd7844e9bb9
51,MAX-049,2,7,83,270,231,176,664506794,25,212938833674,407,37,146039,65e2b4714c4bebeaa534c8102072e851f9810f332a62438931ae6cdf8f4ce202
51,MAX-049,2,7,83,270,231,176,664506794,26,214067952434,407,32,146090,1c26bf97bd3686abd23e010e37a30b08d9590ea6dfe1d3731f2722799ddd911c
51,MAX-049,2,7,83,270,231,176,664506794,27,215197071194,407,37,146141,390743a43b6cd90e5bf0d153689915beff540194b41a6c169a21f97e010920e9
51,MAX-049,2,7,83,270,231,176,664506794,28,216326189954,407,34,146192,1ac3075e531e8518e317886dffe22c8184edcfea6ea9030fd0d46f363d5976bd
51,MAX-049,2,7,83,270,231,176,664506794,29,217455308714,407,31,146243,5e902911de5b3d4eea11b0e85b870d8f0f7f766b06b2f0962ae4a5e75b8676ec
51,MAX-049,2,7,83,270,231,176,664506794,30,218584427474,407,29,146294,0c02f85b82c82ce120bc3b0ec68373006a252cdb3f8845c704402c3be5c5b0ac
51,MAX-049,2,7,83,270,231,176,664506794,31,219713546234,407,33,146345,5cf1bb1a7e63fc3c47335d9d61802eba3d61c1d14589efcf25724168b1dc8c67
51,MAX-049,2,7,83,270,231,176,664506794,32,220842664994,407,30,146396,b095babaa2ae4580d7cf00909f88b814cbe1348e2bcbf3ce9db04d72f9839c36
51,MAX-049,2,7,83,270,231,176,664506794,33,221971783754,407,35,146447,3cd51c6f4fa2ec6616a7c6238a8cf9572d82b84c3fc85ac20bbc79584a14200c
51,MAX-049,2,7,83,270,231,176,664506794,34,223100902514,407,31,146498,95423e91e93f30b3d24798223625f2f12679c41c358126a858e2066a359ab62d
51,MAX-049,2,7,83,270,231,176,664506794,35,224230021274,407,45,146549,1b0bd50bcb2e785d2bac246e864488b39b6b2c1d408abd4fb8111109e88f83c7
51,MAX-049,2,7,83,270,231,176,664506794,36,225359140034,407,34,146600,90abc7ec87888d658fcc9af1ed58b250f6f4112216a370e962c42076b5618ce7
51,MAX-049,2,7,83,270,231,176,664506794,37,226488258794,407,34,146651,bbea23809e77e70eb42185c574802042bce2305eb9c542e98f27d808c1e9f96b
51,MAX-049,2,7,83,270,231,176,664506794,38,227617377554,407,33,146702,5a97fab0b93e9a47d3a6ca13347977c5abf381e9207c92c4c0caa2658b99860e
51,MAX-049,2,7,83,270,231,176,664506794,39,228746496314,407,35,146753,c6f0f114c1b0e2de85d3b1da2a20cf625ae0ef57ff8651bccf234a7978fe7cac
51,MAX-049,2,7,83,270,231,176,664506794,40,229875615074,407,35,146804,7e4ca86ec1c1aec0e1941441c174957b745a15dd9cc0022257b6164d59b3782e
51,MAX-049,2,7,83,270,231,176,664506794,41,231004733834,407,34,146855,79af01f024dc9a0796a8eb0e8d0702707cf7c97820775357b5cd9b850aae64d5
51,MAX-049,2,7,83,270,231,176,664506794,42,232133852594,407,28,146906,543ee3769a76bf575b0efcb51fe65c800df3341d530d2cdd34c3ef45fbb94f49
51,MAX-049,2,7,83,270,231,176,664506794,43,233262971354,407,39,146957,9533011e5e309f096c17bc24b77a48a776dab2a6dbde4d4bdfa5faed05625693
51,MAX-049,2,7,83,270,231,176,664506794,44,234392090114,407,32,147008,89a5b823d65a09cfc22ef403bb57079c046d71e3e47c539cf6b65cc30e519253
51,MAX-049,2,7,83,270,231,176,664506794,45,235521208874,407,34,147059,8667b3c87dd59057fd02caba9119c46bbf8a6b839878d7b5f64044ce3189e728
51,MAX-049,2,7,83,270,231,176,664506794,46,236650327634,407,32,147110,d6db52744564cc2ccc88b5b705cbc79ceb51e26cd4078e72e5e3bac561bd032a
51,MAX-049,2,7,83,270,231,176,664506794,47,237779446394,407,32,147161,4711051719fea59b457df9127ab4ca0705aa6555d750482cca7c0815943c2c6f
51,MAX-049,2,7,83,270,231,176,664506794,48,238908565154,407,27,147212,853f9719bfb182f6aefa6980a996d677a5fc514392c730b8016b8f6703d83cf1
51,MAX-049,2,7,83,270,231,176,664506794,49,240037683914,407,36,147263,7a3ebac45fdd895917f795b4aabce69de6b31d5ca8db91c2a2c9c7e56f136460
51,MAX-049,2,7,83,270,231,176,664506794,50,241166802674,407,29,147314,63250b36bd419eb0c17f5674ae5daba8385d34934856cf4ea41cebe497d2bbb6
51,MAX-049,2,7,83,270,231,176,664506794,51,242295921434,407,37,147365,d0dfb414daf3ab4c016de488f6c988f009d35fecbfb76cf2a5cdd8446f3eb4d7
51,MAX-049,2,7,83,270,231,176,664506794,52,243425040194,407,32,147416,ab98346f2f20f8a41bd234032a8ca82bde229f704922b35a8c164bd1be394596
51,MAX-049,2,7,83,270,231,176,664506794,53,244554158954,407,32,147467,03a51137b947e427eed5b347b4c072bbf64b5aee67856523379628f0df3ebe51
51,MAX-049,2,7,83,270,231,176,664506794,54,245683277714,407,37,147518,b27285ecc1037b6b8be4980a20429c1d8f7ea74c01aa10b3d9b7b4fea58a8071
52,MAX-050,2,7,83,316,231,176,271769834,0,184318127714,407,36,147569,447cd6d3625c0d951bd559be569ffe1d73ab5d3aa59be66876c21c5150c758f3
52,MAX-050,2,7,83,316,231,176,271769834,1,185447246474,407,34,147620,2c5a89feb420e19cdbee089557af4b3ff6b39f1699c64c242407cd19d398c1ac
52,MAX-050,2,7,83,316,231,176,271769834,2,186576365234,407,43,147671,0f3018e120a9e948f6deb4210e097cdc1b86152f5bef38f766635dedc2369ace
52,MAX-050,2,7,83,316,231,176,271769834,3,187705483994,407,29,147722,1e8c75c2a85deb54188278e31ac56d7ae07d895f25100b9ea8c5868c99455899
52,MAX-050,2,7,83,316,231,176,271769834,4,188834602754,407,30,147773,6788b534455be4da7a7d07470acfbbfcfe7e8f73e5514425a9889eebe68a6440
52,MAX-050,2,7,83,316,231,176,271769834,5,189963721514,407,31,147824,1c4cf9088ca507175cfd22d4078bfa75589dd3431a2d9760eb0e0843c8a0fa4f
52,MAX-050,2,7,83,316,231,176,271769834,6,191092840274,407,36,147875,9a1aa0458e863cd7e2afba5c8468d01917309058550846e8c51a762138e6db44
52,MAX-050,2,7,83,316,231,176,271769834,7,192221959034,407,39,147926,153c93637080576a76cc847b4d2bc0555cc04458db672f01163d6ce966e15fa2
52,MAX-050,2,7,83,316,231,176,271769834,8,193351077794,407,34,147977,9edeffa2f66658a89e64bc6e13b363df80b4604d4c1fcbb398d77e70abf4a98d
52,MAX-050,2,7,83,316,231,176,271769834,9,194480196554,407,31,148028,7f5bce37b501493b0f0c8b1a0c18bd59e558c7c6c8198a82eb3965657437ea62
52,MAX-050,2,7,83,316,231,176,271769834,10,195609315314,407,28,148079,e43b803da4dda0bfb742057abde0abeeaaee0abf95dde9db257611eee6707ef6
52,MAX-050,2,7,83,316,231,176,271769834,11,196738434074,407,32,148130,a9ceb4289f562cf618bcde5786488d4c43e2b7ba66875554f14c72236ea41815
52,MAX-050,2,7,83,316,231,176,271769834,12,197867552834,407,31,148181,1537290cdb4191f54560401ac2f460551846c95d1fd53df223b14107fd496de0
52,MAX-050,2,7,83,316,231,176,271769834,13,198996671594,407,30,148232,5bb4afc37546ab2fbc8e1f70244d06b3162061605626e519de256bfa04717946
52,MAX-050,2,7,83,316,231,176,271769834,14,200125790354,407,41,148283,9ecc9c634154c701facf45740ee57df3d071ba85562c3fdc8410182dee2dea17
52,MAX-050,2,7,83,316,231,176,271769834,15,201254909114,407,43,148334,39bd04d9a41eca6a1fab598a3cece852593455b9dcd8f308e2b8f4a7a414ae78
52,MAX-050,2,7,83,316,231,176,271769834,16,202384027874,407,24,148385,eb3b219730c6680ae5f422155b2c5711bdf142c8fcc2f4983f9ab44bfe24e9d4
52,MAX-050,2,7,83,316,231,176,271769834,17,203513146634,407,45,148436,f46865ba07a92d8e071e307ad7e25718c65659cdf4deddf2f5eab6df2d2e3b19
52,MAX-050,2,7,83,316,231,176,271769834,18,204642265394,407,29,148487,fb2b7194c03bdd720b913b430e31435c808901858d14afd7805db5afc1bd36e9
52,MAX-050,2,7,83,316,231,176,271769834,19,205771384154,407,34,148538,7ead279146949f3d18ccafa1ef848058d791a10f5ca9231dcd110c3994a5e376
52,MAX-050,2,7,83,316,231,176,271769834,20,206900502914,407,31,148589,2a05a6753c3ebb04de4a7d1ca9d733dcb6a8e69351b652ff76b6e32fad31c15b
52,MAX-050,2,7,83,316,231,176,271769834,21,208029621674,407,32,148640,6def51869ef77fd9b1a3918733b013bc41bd422b377bd77f6cef160a5fc4bb46
52,MAX-050,2,7,83,316,231,176,271769834,22,209158740434,407,31,148691,2a1baf8d54d0d587b019ac6b21dc2288979c55a87f76c970b92a2711c2b44484
52,MAX-050,2,7,83,316,231,176,271769834,23,210287859194,407,35,148742,0c26a70ec3f33d982f96b5da262ce18818df07b199046a2b77cecb28b7157ad7
52,MAX-050,2,7,83,316,231,176,271769834,24,211416977954,407,34,148793,9d6186fc300be849280918205560ae7906be0fcfe9d901592bb44cee64a8502f
52,MAX-050,2,7,83,316,231,176,271769834,25,212546096714,407,34,148844,a838e6d31a79354dc126f6706842ef09d01255afab0d1458c24b59ca5b87afca
52,MAX-050,2,7,83,316,231,176,271769834,26,213675215474,407,30,148895,8e25dd1d7d1334c9810d7a2789b6bb6524f8cf9fc0b44bb3efa7e4bda86324a3
52,MAX-050,2,7,83,316,231,176,271769834,27,214804334234,407,29,148946,d25e8f86b62b051e7c1e38cef58395ce3c70dd84ff7f153fdac93f128d3e79b3
52,MAX-050,2,7,83,316,231,176,271769834,28,215933452994,407,21,148997,fdbcd012df7749c24de13dd0c3045e6d8c6745f9db42993124d0bec0957cb211
52,MAX-050,2,7,83,316,231,176,271769834,29,217062571754,407,36,149048,83afc481049bb8c456661824c82550585b1ccd8500bf3affbc9c8f008e25d523
52,MAX-050,2,7,83,316,231,176,271769834,30,218191690514,407,29,149099,5950953ef8f5b7764fc12c087e38511f6983887f12b1ad2bba564db09986a5ea
52,MAX-050,2,7,83,316,231,176,271769834,31,219320809274,407,32,149150,9e582b535e6e086a0fca0afdf5647ae7dc0555d61756a4f29eeff9798b745356
52,MAX-050,2,7,83,316,231,176,271769834,32,220449928034,407,35,149201,87c3b9c24e0e8d3c625d88c78f6ec71fef276b6845fa0f1393beae7c6effccba
52,MAX-050,2,7,83,316,231,176,271769834,33,221579046794,407,36,149252,27cf5a4b88848b38f93950adb937f1bf0ca2a764992f709cded2880bde1b0d06
52,MAX-050,2,7,83,316,231,176,271769834,34,222708165554,407,34,149303,dd1f4a8009550ac04a06022aaa6e42bba444af6679b27ecd531b96cd61493e74
52,MAX-050,2,7,83,316,231,176,271769834,35,223837284314,407,35,149354,5530c1d40be9f79f9476c8135cdea249233b931bccdbf8b392afaf1a4e28ea3c
52,MAX-050,2,7,83,316,231,176,271769834,36,224966403074,407,31,149405,994d28e2b5208b122c085fd7ca43e14707795c2763e960a277ea2cb7f684b07f
52,MAX-050,2,7,83,316,231,176,271769834,37,226095521834,407,27,149456,b2d545a60db417745f8ca19436b48e0214e51b1fc0996b194a81e9fbbf6b4463
52,MAX-050,2,7,83,316,231,176,271769834,38,227224640594,407,41,149507,d5026a3b90054d7261d58dc7d544d41aed0cd5e2826fba9f1aa3ef76ce408017
