class_index,class_id,t3,t7,t11,t23,G,uncovered_pairs,crt_residue,point_index,n,active_pairs
21,MAX-019,2,7,61,224,231,176,544007954,8,193623315914,407
21,MAX-019,2,7,61,224,231,176,544007954,9,194752434674,407
21,MAX-019,2,7,61,224,231,176,544007954,10,195881553434,407
21,MAX-019,2,7,61,224,231,176,544007954,11,197010672194,407
21,MAX-019,2,7,61,224,231,176,544007954,12,198139790954,407
21,MAX-019,2,7,61,224,231,176,544007954,13,199268909714,407
21,MAX-019,2,7,61,224,231,176,544007954,14,200398028474,407
21,MAX-019,2,7,61,224,231,176,544007954,15,201527147234,407
21,MAX-019,2,7,61,224,231,176,544007954,16,202656265994,407
21,MAX-019,2,7,61,224,231,176,544007954,17,203785384754,407
21,MAX-019,2,7,61,224,231,176,544007954,18,204914503514,407
21,MAX-019,2,7,61,224,231,176,544007954,19,206043622274,407
21,MAX-019,2,7,61,224,231,176,544007954,20,207172741034,407
21,MAX-019,2,7,61,224,231,176,544007954,21,208301859794,407
21,MAX-019,2,7,61,224,231,176,544007954,22,209430978554,407
21,MAX-019,2,7,61,224,231,176,544007954,23,210560097314,407
21,MAX-019,2,7,61,224,231,176,544007954,24,211689216074,407
21,MAX-019,2,7,61,224,231,176,544007954,25,212818334834,407
21,MAX-019,2,7,61,224,231,176,544007954,26,213947453594,407
21,MAX-019,2,7,61,224,231,176,544007954,27,215076572354,407
21,MAX-019,2,7,61,224,231,176,544007954,28,216205691114,407
21,MAX-019,2,7,61,224,231,176,544007954,29,217334809874,407
21,MAX-019,2,7,61,224,231,176,544007954,30,218463928634,407
21,MAX-019,2,7,61,224,231,176,544007954,31,219593047394,407
21,MAX-019,2,7,61,224,231,176,544007954,32,220722166154,407
21,MAX-019,2,7,61,224,231,176,544007954,33,221851284914,407
21,MAX-019,2,7,61,224,231,176,544007954,34,222980403674,407
21,MAX-019,2,7,61,224,231,176,544007954,35,224109522434,407
21,MAX-019,2,7,61,224,231,176,544007954,36,225238641194,407
21,MAX-019,2,7,61,224,231,176,544007954,37,226367759954,407
21,MAX-019,2,7,61,224,231,176,544007954,38,227496878714,407
21,MAX-019,2,7,61,224,231,176,544007954,39,228625997474,407
21,MAX-019,2,7,61,224,231,176,544007954,40,229755116234,407
21,MAX-019,2,7,61,224,231,176,544007954,41,230884234994,407
21,MAX-019,2,7,61,224,231,176,544007954,42,232013353754,407
21,MAX-019,2,7,61,224,231,176,544007954,43,233142472514,407
21,MAX-019,2,7,61,224,231,176,544007954,44,234271591274,407
21,MAX-019,2,7,61,224,231,176,544007954,45,235400710034,407
21,MAX-019,2,7,61,224,231,176,544007954,46,236529828794,407
21,MAX-019,2,7,61,224,231,176,544007954,47,237658947554,407
21,MAX-019,2,7,61,224,231,176,544007954,48,238788066314,407
21,MAX-019,2,7,61,224,231,176,544007954,49,239917185074,407
21,MAX-019,2,7,61,224,231,176,544007954,50,241046303834,407
21,MAX-019,2,7,61,224,231,176,544007954,51,242175422594,407
21,MAX-019,2,7,61,224,231,176,544007954,52,243304541354,407
21,MAX-019,2,7,61,224,231,176,544007954,53,244433660114,407
21,MAX-019,2,7,61,224,231,176,544007954,54,245562778874,407
21,MAX-019,2,7,61,224,231,176,544007954,55,246691897634,407
22,MAX-020,2,7,61,247,231,176,347639474,0,184393997354,407
22,MAX-020,2,7,61,247,231,176,347639474,1,185523116114,407
22,MAX-020,2,7,61,247,231,176,347639474,2,186652234874,407
22,MAX-020,2,7,61,247,231,176,347639474,3,187781353634,407
22,MAX-020,2,7,61,247,231,176,347639474,4,188910472394,407
22,MAX-020,2,7,61,247,231,176,347639474,5,190039591154,407
22,MAX-020,2,7,61,247,231,176,347639474,6,191168709914,407
22,MAX-020,2,7,61,247,231,176,347639474,7,192297828674,407
22,MAX-020,2,7,61,247,231,176,347639474,8,193426947434,407
22,MAX-020,2,7,61,247,231,176,347639474,9,194556066194,407
22,MAX-020,2,7,61,247,231,176,347639474,10,195685184954,407
22,MAX-020,2,7,61,247,231,176,347639474,11,196814303714,407
22,MAX-020,2,7,61,247,231,176,347639474,12,197943422474,407
22,MAX-020,2,7,61,247,231,176,347639474,13,199072541234,407
22,MAX-020,2,7,61,247,231,176,347639474,14,200201659994,407
22,MAX-020,2,7,61,247,231,176,347639474,15,201330778754,407
22,MAX-020,2,7,61,247,231,176,347639474,16,202459897514,407
22,MAX-020,2,7,61,247,231,176,347639474,17,203589016274,407
22,MAX-020,2,7,61,247,231,176,347639474,18,204718135034,407
22,MAX-020,2,7,61,247,231,176,347639474,19,205847253794,407
22,MAX-020,2,7,61,247,231,176,347639474,20,206976372554,407
22,MAX-020,2,7,61,247,231,176,347639474,21,208105491314,407
22,MAX-020,2,7,61,247,231,176,347639474,22,209234610074,407
22,MAX-020,2,7,61,247,231,176,347639474,23,210363728834,407
22,MAX-020,2,7,61,247,231,176,347639474,24,211492847594,407
22,MAX-020,2,7,61,247,231,176,347639474,25,212621966354,407
22,MAX-020,2,7,61,247,231,176,347639474,26,213751085114,407
22,MAX-020,2,7,61,247,231,176,347639474,27,214880203874,407
22,MAX-020,2,7,61,247,231,176,347639474,28,216009322634,407
22,MAX-020,2,7,61,247,231,176,347639474,29,217138441394,407
22,MAX-020,2,7,61,247,231,176,347639474,30,218267560154,407
22,MAX-020,2,7,61,247,231,176,347639474,31,219396678914,407
22,MAX-020,2,7,61,247,231,176,347639474,32,220525797674,407
22,MAX-020,2,7,61,247,231,176,347639474,33,221654916434,407
22,MAX-020,2,7,61,247,231,176,347639474,34,222784035194,407
22,MAX-020,2,7,61,247,231,176,347639474,35,223913153954,407
22,MAX-020,2,7,61,247,231,176,347639474,36,225042272714,407
22,MAX-020,2,7,61,247,231,176,347639474,37,226171391474,407
22,MAX-020,2,7,61,247,231,176,347639474,38,227300510234,407
22,MAX-020,2,7,61,247,231,176,347639474,39,228429628994,407
22,MAX-020,2,7,61,247,231,176,347639474,40,229558747754,407
22,MAX-020,2,7,61,247,231,176,347639474,41,230687866514,407
22,MAX-020,2,7,61,247,231,176,347639474,42,231816985274,407
22,MAX-020,2,7,61,247,231,176,347639474,43,232946104034,407
22,MAX-020,2,7,61,247,231,176,347639474,44,234075222794,407
22,MAX-020,2,7,61,247,231,176,347639474,45,235204341554,407
22,MAX-020,2,7,61,247,231,176,347639474,46,236333460314,407
22,MAX-020,2,7,61,247,231,176,347639474,47,237462579074,407
22,MAX-020,2,7,61,247,231,176,347639474,48,238591697834,407
22,MAX-020,2,7,61,247,231,176,347639474,49,239720816594,407
22,MAX-020,2,7,61,247,231,176,347639474,50,240849935354,407
22,MAX-020,2,7,61,247,231,176,347639474,51,241979054114,407
22,MAX-020,2,7,61,247,231,176,347639474,52,243108172874,407
22,MAX-020,2,7,61,247,231,176,347639474,53,244237291634,407
22,MAX-020,2,7,61,247,231,176,347639474,54,245366410394,407
22,MAX-020,2,7,61,247,231,176,347639474,55,246495529154,407
23,MAX-021,2,7,61,270,231,176,151270994,0,184197628874,407
23,MAX-021,2,7,61,270,231,176,151270994,1,185326747634,407
23,MAX-021,2,7,61,270,231,176,151270994,2,186455866394,407
23,MAX-021,2,7,61,270,231,176,151270994,3,187584985154,407
23,MAX-021,2,7,61,270,231,176,151270994,4,188714103914,407
23,MAX-021,2,7,61,270,231,176,151270994,5,189843222674,407
23,MAX-021,2,7,61,270,231,176,151270994,6,190972341434,407
23,MAX-021,2,7,61,270,231,176,151270994,7,192101460194,407
23,MAX-021,2,7,61,270,231,176,151270994,8,193230578954,407
23,MAX-021,2,7,61,270,231,176,151270994,9,194359697714,407
23,MAX-021,2,7,61,270,231,176,151270994,10,195488816474,407
23,MAX-021,2,7,61,270,231,176,151270994,11,196617935234,407
23,MAX-021,2,7,61,270,231,176,151270994,12,197747053994,407
23,MAX-021,2,7,61,270,231,176,151270994,13,198876172754,407
23,MAX-021,2,7,61,270,231,176,151270994,14,200005291514,407
23,MAX-021,2,7,61,270,231,176,151270994,15,201134410274,407
23,MAX-021,2,7,61,270,231,176,151270994,16,202263529034,407
23,MAX-021,2,7,61,270,231,176,151270994,17,203392647794,407
23,MAX-021,2,7,61,270,231,176,151270994,18,204521766554,407
23,MAX-021,2,7,61,270,231,176,151270994,19,205650885314,407
23,MAX-021,2,7,61,270,231,176,151270994,20,206780004074,407
23,MAX-021,2,7,61,270,231,176,151270994,21,207909122834,407
23,MAX-021,2,7,61,270,231,176,151270994,22,209038241594,407
23,MAX-021,2,7,61,270,231,176,151270994,23,210167360354,407
23,MAX-021,2,7,61,270,231,176,151270994,24,211296479114,407
23,MAX-021,2,7,61,270,231,176,151270994,25,212425597874,407
23,MAX-021,2,7,61,270,231,176,151270994,26,213554716634,407
23,MAX-021,2,7,61,270,231,176,151270994,27,214683835394,407
23,MAX-021,2,7,61,270,231,176,151270994,28,215812954154,407
23,MAX-021,2,7,61,270,231,176,151270994,29,216942072914,407
23,MAX-021,2,7,61,270,231,176,151270994,30,218071191674,407
23,MAX-021,2,7,61,270,231,176,151270994,31,219200310434,407
23,MAX-021,2,7,61,270,231,176,151270994,32,220329429194,407
23,MAX-021,2,7,61,270,231,176,151270994,33,221458547954,407
23,MAX-021,2,7,61,270,231,176,151270994,34,222587666714,407
23,MAX-021,2,7,61,270,231,176,151270994,35,223716785474,407
23,MAX-021,2,7,61,270,231,176,151270994,36,224845904234,407
23,MAX-021,2,7,61,270,231,176,151270994,37,225975022994,407
23,MAX-021,2,7,61,270,231,176,151270994,38,227104141754,407
23,MAX-021,2,7,61,270,231,176,151270994,39,228233260514,407
23,MAX-021,2,7,61,270,231,176,151270994,40,229362379274,407
23,MAX-021,2,7,61,270,231,176,151270994,41,230491498034,407
23,MAX-021,2,7,61,270,231,176,151270994,42,231620616794,407
23,MAX-021,2,7,61,270,231,176,151270994,43,232749735554,407
23,MAX-021,2,7,61,270,231,176,151270994,44,233878854314,407
23,MAX-021,2,7,61,270,231,176,151270994,45,235007973074,407
23,MAX-021,2,7,61,270,231,176,151270994,46,236137091834,407
23,MAX-021,2,7,61,270,231,176,151270994,47,237266210594,407
23,MAX-021,2,7,61,270,231,176,151270994,48,238395329354,407
23,MAX-021,2,7,61,270,231,176,151270994,49,239524448114,407
23,MAX-021,2,7,61,270,231,176,151270994,50,240653566874,407
23,MAX-021,2,7,61,270,231,176,151270994,51,241782685634,407
23,MAX-021,2,7,61,270,231,176,151270994,52,242911804394,407
23,MAX-021,2,7,61,270,231,176,151270994,53,244040923154,407
23,MAX-021,2,7,61,270,231,176,151270994,54,245170041914,407
23,MAX-021,2,7,61,270,231,176,151270994,55,246299160674,407
24,MAX-022,2,7,61,316,231,176,887652794,0,184934010674,407
24,MAX-022,2,7,61,316,231,176,887652794,1,186063129434,407
24,MAX-022,2,7,61,316,231,176,887652794,2,187192248194,407
24,MAX-022,2,7,61,316,231,176,887652794,3,188321366954,407
24,MAX-022,2,7,61,316,231,176,887652794,4,189450485714,407
24,MAX-022,2,7,61,316,231,176,887652794,5,190579604474,407
24,MAX-022,2,7,61,316,231,176,887652794,6,191708723234,407
24,MAX-022,2,7,61,316,231,176,887652794,7,192837841994,407
24,MAX-022,2,7,61,316,231,176,887652794,8,193966960754,407
24,MAX-022,2,7,61,316,231,176,887652794,9,195096079514,407
24,MAX-022,2,7,61,316,231,176,887652794,10,196225198274,407
24,MAX-022,2,7,61,316,231,176,887652794,11,197354317034,407
24,MAX-022,2,7,61,316,231,176,887652794,12,198483435794,407
24,MAX-022,2,7,61,316,231,176,887652794,13,199612554554,407
24,MAX-022,2,7,61,316,231,176,887652794,14,200741673314,407
24,MAX-022,2,7,61,316,231,176,887652794,15,201870792074,407
24,MAX-022,2,7,61,316,231,176,887652794,16,202999910834,407
24,MAX-022,2,7,61,316,231,176,887652794,17,204129029594,407
24,MAX-022,2,7,61,316,231,176,887652794,18,205258148354,407
24,MAX-022,2,7,61,316,231,176,887652794,19,206387267114,407
24,MAX-022,2,7,61,316,231,176,887652794,20,207516385874,407
24,MAX-022,2,7,61,316,231,176,887652794,21,208645504634,407
24,MAX-022,2,7,61,316,231,176,887652794,22,209774623394,407
24,MAX-022,2,7,61,316,231,176,887652794,23,210903742154,407
24,MAX-022,2,7,61,316,231,176,887652794,24,212032860914,407
24,MAX-022,2,7,61,316,231,176,887652794,25,213161979674,407
24,MAX-022,2,7,61,316,231,176,887652794,26,214291098434,407
24,MAX-022,2,7,61,316,231,176,887652794,27,215420217194,407
24,MAX-022,2,7,61,316,231,176,887652794,28,216549335954,407
24,MAX-022,2,7,61,316,231,176,887652794,29,217678454714,407
24,MAX-022,2,7,61,316,231,176,887652794,30,218807573474,407
24,MAX-022,2,7,61,316,231,176,887652794,31,219936692234,407
24,MAX-022,2,7,61,316,231,176,887652794,32,221065810994,407
24,MAX-022,2,7,61,316,231,176,887652794,33,222194929754,407
24,MAX-022,2,7,61,316,231,176,887652794,34,223324048514,407
24,MAX-022,2,7,61,316,231,176,887652794,35,224453167274,407
24,MAX-022,2,7,61,316,231,176,887652794,36,225582286034,407
24,MAX-022,2,7,61,316,231,176,887652794,37,226711404794,407
24,MAX-022,2,7,61,316,231,176,887652794,38,227840523554,407
24,MAX-022,2,7,61,316,231,176,887652794,39,228969642314,407
24,MAX-022,2,7,61,316,231,176,887652794,40,230098761074,407
24,MAX-022,2,7,61,316,231,176,887652794,41,231227879834,407
24,MAX-022,2,7,61,316,231,176,887652794,42,232356998594,407
24,MAX-022,2,7,61,316,231,176,887652794,43,233486117354,407
24,MAX-022,2,7,61,316,231,176,887652794,44,234615236114,407
24,MAX-022,2,7,61,316,231,176,887652794,45,235744354874,407
24,MAX-022,2,7,61,316,231,176,887652794,46,236873473634,407
24,MAX-022,2,7,61,316,231,176,887652794,47,238002592394,407
24,MAX-022,2,7,61,316,231,176,887652794,48,239131711154,407
24,MAX-022,2,7,61,316,231,176,887652794,49,240260829914,407
24,MAX-022,2,7,61,316,231,176,887652794,50,241389948674,407
24,MAX-022,2,7,61,316,231,176,887652794,51,242519067434,407
24,MAX-022,2,7,61,316,231,176,887652794,52,243648186194,407
24,MAX-022,2,7,61,316,231,176,887652794,53,244777304954,407
24,MAX-022,2,7,61,316,231,176,887652794,54,245906423714,407
25,MAX-023,2,7,61,339,231,176,691284314,0,184737642194,407
25,MAX-023,2,7,61,339,231,176,691284314,1,185866760954,407
25,MAX-023,2,7,61,339,231,176,691284314,2,186995879714,407
25,MAX-023,2,7,61,339,231,176,691284314,3,188124998474,407
25,MAX-023,2,7,61,339,231,176,691284314,4,189254117234,407
25,MAX-023,2,7,61,339,231,176,691284314,5,190383235994,407
25,MAX-023,2,7,61,339,231,176,691284314,6,191512354754,407
25,MAX-023,2,7,61,339,231,176,691284314,7,192641473514,407
25,MAX-023,2,7,61,339,231,176,691284314,8,193770592274,407
25,MAX-023,2,7,61,339,231,176,691284314,9,194899711034,407
25,MAX-023,2,7,61,339,231,176,691284314,10,196028829794,407
25,MAX-023,2,7,61,339,231,176,691284314,11,197157948554,407
25,MAX-023,2,7,61,339,231,176,691284314,12,198287067314,407
25,MAX-023,2,7,61,339,231,176,691284314,13,199416186074,407
25,MAX-023,2,7,61,339,231,176,691284314,14,200545304834,407
25,MAX-023,2,7,61,339,231,176,691284314,15,201674423594,407
25,MAX-023,2,7,61,339,231,176,691284314,16,202803542354,407
25,MAX-023,2,7,61,339,231,176,691284314,17,203932661114,407
25,MAX-023,2,7,61,339,231,176,691284314,18,205061779874,407
25,MAX-023,2,7,61,339,231,176,691284314,19,206190898634,407
25,MAX-023,2,7,61,339,231,176,691284314,20,207320017394,407
25,MAX-023,2,7,61,339,231,176,691284314,21,208449136154,407
25,MAX-023,2,7,61,339,231,176,691284314,22,209578254914,407
25,MAX-023,2,7,61,339,231,176,691284314,23,210707373674,407
25,MAX-023,2,7,61,339,231,176,691284314,24,211836492434,407
25,MAX-023,2,7,61,339,231,176,691284314,25,212965611194,407
25,MAX-023,2,7,61,339,231,176,691284314,26,214094729954,407
25,MAX-023,2,7,61,339,231,176,691284314,27,215223848714,407
25,MAX-023,2,7,61,339,231,176,691284314,28,216352967474,407
25,MAX-023,2,7,61,339,231,176,691284314,29,217482086234,407
25,MAX-023,2,7,61,339,231,176,691284314,30,218611204994,407
25,MAX-023,2,7,61,339,231,176,691284314,31,219740323754,407
25,MAX-023,2,7,61,339,231,176,691284314,32,220869442514,407
25,MAX-023,2,7,61,339,231,176,691284314,33,221998561274,407
25,MAX-023,2,7,61,339,231,176,691284314,34,223127680034,407
25,MAX-023,2,7,61,339,231,176,691284314,35,224256798794,407
25,MAX-023,2,7,61,339,231,176,691284314,36,225385917554,407
25,MAX-023,2,7,61,339,231,176,691284314,37,226515036314,407
25,MAX-023,2,7,61,339,231,176,691284314,38,227644155074,407
25,MAX-023,2,7,61,339,231,176,691284314,39,228773273834,407
25,MAX-023,2,7,61,339,231,176,691284314,40,229902392594,407
25,MAX-023,2,7,61,339,231,176,691284314,41,231031511354,407
25,MAX-023,2,7,61,339,231,176,691284314,42,232160630114,407
25,MAX-023,2,7,61,339,231,176,691284314,43,233289748874,407
25,MAX-023,2,7,61,339,231,176,691284314,44,234418867634,407
25,MAX-023,2,7,61,339,231,176,691284314,45,235547986394,407
25,MAX-023,2,7,61,339,231,176,691284314,46,236677105154,407
25,MAX-023,2,7,61,339,231,176,691284314,47,237806223914,407
25,MAX-023,2,7,61,339,231,176,691284314,48,238935342674,407
25,MAX-023,2,7,61,339,231,176,691284314,49,240064461434,407
25,MAX-023,2,7,61,339,231,176,691284314,50,241193580194,407
25,MAX-023,2,7,61,339,231,176,691284314,51,242322698954,407
25,MAX-023,2,7,61,339,231,176,691284314,52,243451817714,407
25,MAX-023,2,7,61,339,231,176,691284314,53,244580936474,407
25,MAX-023,2,7,61,339,231,176,691284314,54,245710055234,407
26,MAX-024,2,7,61,362,231,176,494915834,0,184541273714,407
26,MAX-024,2,7,61,362,231,176,494915834,1,185670392474,407
26,MAX-024,2,7,61,362,231,176,494915834,2,186799511234,407
26,MAX-024,2,7,61,362,231,176,494915834,3,187928629994,407
26,MAX-024,2,7,61,362,231,176,494915834,4,189057748754,407
26,MAX-024,2,7,61,362,231,176,494915834,5,190186867514,407
26,MAX-024,2,7,61,362,231,176,494915834,6,191315986274,407
26,MAX-024,2,7,61,362,231,176,494915834,7,192445105034,407
26,MAX-024,2,7,61,362,231,176,494915834,8,193574223794,407
26,MAX-024,2,7,61,362,231,176,494915834,9,194703342554,407
26,MAX-024,2,7,61,362,231,176,494915834,10,195832461314,407
26,MAX-024,2,7,61,362,231,176,494915834,11,196961580074,407
26,MAX-024,2,7,61,362,231,176,494915834,12,198090698834,407
26,MAX-024,2,7,61,362,231,176,494915834,13,199219817594,407
26,MAX-024,2,7,61,362,231,176,494915834,14,200348936354,407
26,MAX-024,2,7,61,362,231,176,494915834,15,201478055114,407
26,MAX-024,2,7,61,362,231,176,494915834,16,202607173874,407
26,MAX-024,2,7,61,362,231,176,494915834,17,203736292634,407
26,MAX-024,2,7,61,362,231,176,494915834,18,204865411394,407
26,MAX-024,2,7,61,362,231,176,494915834,19,205994530154,407
26,MAX-024,2,7,61,362,231,176,494915834,20,207123648914,407
26,MAX-024,2,7,61,362,231,176,494915834,21,208252767674,407
26,MAX-024,2,7,61,362,231,176,494915834,22,209381886434,407
26,MAX-024,2,7,61,362,231,176,494915834,23,210511005194,407
26,MAX-024,2,7,61,362,231,176,494915834,24,211640123954,407
26,MAX-024,2,7,61,362,231,176,494915834,25,212769242714,407
26,MAX-024,2,7,61,362,231,176,494915834,26,213898361474,407
26,MAX-024,2,7,61,362,231,176,494915834,27,215027480234,407
26,MAX-024,2,7,61,362,231,176,494915834,28,216156598994,407
26,MAX-024,2,7,61,362,231,176,494915834,29,217285717754,407
26,MAX-024,2,7,61,362,231,176,494915834,30,218414836514,407
26,MAX-024,2,7,61,362,231,176,494915834,31,219543955274,407
26,MAX-024,2,7,61,362,231,176,494915834,32,220673074034,407
26,MAX-024,2,7,61,362,231,176,494915834,33,221802192794,407
26,MAX-024,2,7,61,362,231,176,494915834,34,222931311554,407
26,MAX-024,2,7,61,362,231,176,494915834,35,224060430314,407
26,MAX-024,2,7,61,362,231,176,494915834,36,225189549074,407
26,MAX-024,2,7,61,362,231,176,494915834,37,226318667834,407
26,MAX-024,2,7,61,362,231,176,494915834,38,227447786594,407
26,MAX-024,2,7,61,362,231,176,494915834,39,228576905354,407
26,MAX-024,2,7,61,362,231,176,494915834,40,229706024114,407
26,MAX-024,2,7,61,362,231,176,494915834,41,230835142874,407
26,MAX-024,2,7,61,362,231,176,494915834,42,231964261634,407
26,MAX-024,2,7,61,362,231,176,494915834,43,233093380394,407
26,MAX-024,2,7,61,362,231,176,494915834,44,234222499154,407
26,MAX-024,2,7,61,362,231,176,494915834,45,235351617914,407
26,MAX-024,2,7,61,362,231,176,494915834,46,236480736674,407
26,MAX-024,2,7,61,362,231,176,494915834,47,237609855434,407
26,MAX-024,2,7,61,362,231,176,494915834,48,238738974194,407
26,MAX-024,2,7,61,362,231,176,494915834,49,239868092954,407
26,MAX-024,2,7,61,362,231,176,494915834,50,240997211714,407
26,MAX-024,2,7,61,362,231,176,494915834,51,242126330474,407
26,MAX-024,2,7,61,362,231,176,494915834,52,243255449234,407
26,MAX-024,2,7,61,362,231,176,494915834,53,244384567994,407
26,MAX-024,2,7,61,362,231,176,494915834,54,245513686754,407
26,MAX-024,2,7,61,362,231,176,494915834,55,246642805514,407
27,MAX-025,2,7,61,385,231,176,298547354,0,184344905234,407
27,MAX-025,2,7,61,385,231,176,298547354,1,185474023994,407
27,MAX-025,2,7,61,385,231,176,298547354,2,186603142754,407
27,MAX-025,2,7,61,385,231,176,298547354,3,187732261514,407
27,MAX-025,2,7,61,385,231,176,298547354,4,188861380274,407
27,MAX-025,2,7,61,385,231,176,298547354,5,189990499034,407
27,MAX-025,2,7,61,385,231,176,298547354,6,191119617794,407
27,MAX-025,2,7,61,385,231,176,298547354,7,192248736554,407
27,MAX-025,2,7,61,385,231,176,298547354,8,193377855314,407
27,MAX-025,2,7,61,385,231,176,298547354,9,194506974074,407
27,MAX-025,2,7,61,385,231,176,298547354,10,195636092834,407
27,MAX-025,2,7,61,385,231,176,298547354,11,196765211594,407
27,MAX-025,2,7,61,385,231,176,298547354,12,197894330354,407
27,MAX-025,2,7,61,385,231,176,298547354,13,199023449114,407
27,MAX-025,2,7,61,385,231,176,298547354,14,200152567874,407
27,MAX-025,2,7,61,385,231,176,298547354,15,201281686634,407
27,MAX-025,2,7,61,385,231,176,298547354,16,202410805394,407
27,MAX-025,2,7,61,385,231,176,298547354,17,203539924154,407
27,MAX-025,2,7,61,385,231,176,298547354,18,204669042914,407
27,MAX-025,2,7,61,385,231,176,298547354,19,205798161674,407
27,MAX-025,2,7,61,385,231,176,298547354,20,206927280434,407
27,MAX-025,2,7,61,385,231,176,298547354,21,208056399194,407
27,MAX-025,2,7,61,385,231,176,298547354,22,209185517954,407
27,MAX-025,2,7,61,385,231,176,298547354,23,210314636714,407
27,MAX-025,2,7,61,385,231,176,298547354,24,211443755474,407
27,MAX-025,2,7,61,385,231,176,298547354,25,212572874234,407
27,MAX-025,2,7,61,385,231,176,298547354,26,213701992994,407
27,MAX-025,2,7,61,385,231,176,298547354,27,214831111754,407
27,MAX-025,2,7,61,385,231,176,298547354,28,215960230514,407
27,MAX-025,2,7,61,385,231,176,298547354,29,217089349274,407
27,MAX-025,2,7,61,385,231,176,298547354,30,218218468034,407
27,MAX-025,2,7,61,385,231,176,298547354,31,219347586794,407
27,MAX-025,2,7,61,385,231,176,298547354,32,220476705554,407
27,MAX-025,2,7,61,385,231,176,298547354,33,221605824314,407
27,MAX-025,2,7,61,385,231,176,298547354,34,222734943074,407
27,MAX-025,2,7,61,385,231,176,298547354,35,223864061834,407
27,MAX-025,2,7,61,385,231,176,298547354,36,224993180594,407
27,MAX-025,2,7,61,385,231,176,298547354,37,226122299354,407
27,MAX-025,2,7,61,385,231,176,298547354,38,227251418114,407
27,MAX-025,2,7,61,385,231,176,298547354,39,228380536874,407
27,MAX-025,2,7,61,385,231,176,298547354,40,229509655634,407
27,MAX-025,2,7,61,385,231,176,298547354,41,230638774394,407
27,MAX-025,2,7,61,385,231,176,298547354,42,231767893154,407
27,MAX-025,2,7,61,385,231,176,298547354,43,232897011914,407
27,MAX-025,2,7,61,385,231,176,298547354,44,234026130674,407
27,MAX-025,2,7,61,385,231,176,298547354,45,235155249434,407
27,MAX-025,2,7,61,385,231,176,298547354,46,236284368194,407
27,MAX-025,2,7,61,385,231,176,298547354,47,237413486954,407
27,MAX-025,2,7,61,385,231,176,298547354,48,238542605714,407
27,MAX-025,2,7,61,385,231,176,298547354,49,239671724474,407
27,MAX-025,2,7,61,385,231,176,298547354,50,240800843234,407
27,MAX-025,2,7,61,385,231,176,298547354,51,241929961994,407
27,MAX-025,2,7,61,385,231,176,298547354,52,243059080754,407
27,MAX-025,2,7,61,385,231,176,298547354,53,244188199514,407
27,MAX-025,2,7,61,385,231,176,298547354,54,245317318274,407
27,MAX-025,2,7,61,385,231,176,298547354,55,246446437034,407
28,MAX-026,2,7,61,431,231,176,1034929154,0,185081287034,407
28,MAX-026,2,7,61,431,231,176,1034929154,1,186210405794,407
28,MAX-026,2,7,61,431,231,176,1034929154,2,187339524554,407
28,MAX-026,2,7,61,431,231,176,1034929154,3,188468643314,407
28,MAX-026,2,7,61,431,231,176,1034929154,4,189597762074,407
28,MAX-026,2,7,61,431,231,176,1034929154,5,190726880834,407
28,MAX-026,2,7,61,431,231,176,1034929154,6,191855999594,407
28,MAX-026,2,7,61,431,231,176,1034929154,7,192985118354,407
28,MAX-026,2,7,61,431,231,176,1034929154,8,194114237114,407
28,MAX-026,2,7,61,431,231,176,1034929154,9,195243355874,407
28,MAX-026,2,7,61,431,231,176,1034929154,10,196372474634,407
28,MAX-026,2,7,61,431,231,176,1034929154,11,197501593394,407
28,MAX-026,2,7,61,431,231,176,1034929154,12,198630712154,407
28,MAX-026,2,7,61,431,231,176,1034929154,13,199759830914,407
28,MAX-026,2,7,61,431,231,176,1034929154,14,200888949674,407
28,MAX-026,2,7,61,431,231,176,1034929154,15,202018068434,407
28,MAX-026,2,7,61,431,231,176,1034929154,16,203147187194,407
28,MAX-026,2,7,61,431,231,176,1034929154,17,204276305954,407
28,MAX-026,2,7,61,431,231,176,1034929154,18,205405424714,407
28,MAX-026,2,7,61,431,231,176,1034929154,19,206534543474,407
28,MAX-026,2,7,61,431,231,176,1034929154,20,207663662234,407
28,MAX-026,2,7,61,431,231,176,1034929154,21,208792780994,407
28,MAX-026,2,7,61,431,231,176,1034929154,22,209921899754,407
28,MAX-026,2,7,61,431,231,176,1034929154,23,211051018514,407
28,MAX-026,2,7,61,431,231,176,1034929154,24,212180137274,407
28,MAX-026,2,7,61,431,231,176,1034929154,25,213309256034,407
28,MAX-026,2,7,61,431,231,176,1034929154,26,214438374794,407
28,MAX-026,2,7,61,431,231,176,1034929154,27,215567493554,407
28,MAX-026,2,7,61,431,231,176,1034929154,28,216696612314,407
28,MAX-026,2,7,61,431,231,176,1034929154,29,217825731074,407
28,MAX-026,2,7,61,431,231,176,1034929154,30,218954849834,407
28,MAX-026,2,7,61,431,231,176,1034929154,31,220083968594,407
28,MAX-026,2,7,61,431,231,176,1034929154,32,221213087354,407
28,MAX-026,2,7,61,431,231,176,1034929154,33,222342206114,407
28,MAX-026,2,7,61,431,231,176,1034929154,34,223471324874,407
28,MAX-026,2,7,61,431,231,176,1034929154,35,224600443634,407
28,MAX-026,2,7,61,431,231,176,1034929154,36,225729562394,407
28,MAX-026,2,7,61,431,231,176,1034929154,37,226858681154,407
28,MAX-026,2,7,61,431,231,176,1034929154,38,227987799914,407
