n,H8,live_projection_digest,full_mask_digest,CRT_class,confirmed_E1_E4_intersection,conservative_superset_intersection,unknown_exposure,confirmed_exact_T_intersection,possible_exact_T_intersection
215921881874,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,260198714,False,UNKNOWN,True,False,UNKNOWN
223825713194,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,260198714,False,UNKNOWN,True,False,UNKNOWN
231729544514,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,260198714,False,UNKNOWN,True,False,UNKNOWN
239633375834,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,260198714,False,UNKNOWN,True,False,UNKNOWN
183998615114,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,1081375994,False,UNKNOWN,True,False,UNKNOWN
191902446434,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,1081375994,False,UNKNOWN,True,False,UNKNOWN
199806277754,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,1081375994,False,UNKNOWN,True,False,UNKNOWN
207710109074,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,1081375994,False,UNKNOWN,True,False,UNKNOWN
215613940394,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,1081375994,False,UNKNOWN,True,False,UNKNOWN
223517771714,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,1081375994,False,UNKNOWN,True,False,UNKNOWN
231421603034,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,1081375994,False,UNKNOWN,True,False,UNKNOWN
239325434354,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b1074abaa943cb9db1d5bb0155ad854b4577b108dab0da111f0dd2825ea993fa,1081375994,False,UNKNOWN,True,False,UNKNOWN
184627886834,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,581528954,False,UNKNOWN,True,False,UNKNOWN
192531718154,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,581528954,False,UNKNOWN,True,False,UNKNOWN
200435549474,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,581528954,False,UNKNOWN,True,False,UNKNOWN
208339380794,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,581528954,False,UNKNOWN,True,False,UNKNOWN
216243212114,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,581528954,False,UNKNOWN,True,False,UNKNOWN
224147043434,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,581528954,False,UNKNOWN,True,False,UNKNOWN
232050874754,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,581528954,False,UNKNOWN,True,False,UNKNOWN
239954706074,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,581528954,False,UNKNOWN,True,False,UNKNOWN
184319945354,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,273587474,False,UNKNOWN,True,False,UNKNOWN
192223776674,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,273587474,False,UNKNOWN,True,False,UNKNOWN
200127607994,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,273587474,False,UNKNOWN,True,False,UNKNOWN
208031439314,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,273587474,False,UNKNOWN,True,False,UNKNOWN
215935270634,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,273587474,False,UNKNOWN,True,False,UNKNOWN
223839101954,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,273587474,False,UNKNOWN,True,False,UNKNOWN
231742933274,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,273587474,False,UNKNOWN,True,False,UNKNOWN
239646764594,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,273587474,False,UNKNOWN,True,False,UNKNOWN
184012003874,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,1094764754,False,UNKNOWN,True,False,UNKNOWN
191915835194,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,1094764754,False,UNKNOWN,True,False,UNKNOWN
199819666514,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,1094764754,False,UNKNOWN,True,False,UNKNOWN
207723497834,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,1094764754,False,UNKNOWN,True,False,UNKNOWN
215627329154,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,1094764754,False,UNKNOWN,True,False,UNKNOWN
223531160474,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,1094764754,False,UNKNOWN,True,False,UNKNOWN
231434991794,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,1094764754,False,UNKNOWN,True,False,UNKNOWN
239338823114,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,1094764754,False,UNKNOWN,True,False,UNKNOWN
184833181154,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,786823274,False,UNKNOWN,True,False,UNKNOWN
192737012474,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,786823274,False,UNKNOWN,True,False,UNKNOWN
200640843794,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,786823274,False,UNKNOWN,True,False,UNKNOWN
208544675114,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,786823274,False,UNKNOWN,True,False,UNKNOWN
216448506434,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,786823274,False,UNKNOWN,True,False,UNKNOWN
224352337754,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,786823274,False,UNKNOWN,True,False,UNKNOWN
232256169074,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,786823274,False,UNKNOWN,True,False,UNKNOWN
242418237914,200,195f37c13482a5459e3074c6d63b2be8db1cb9a1b4d965e7273d9284509519ea,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,786823274,False,UNKNOWN,True,False,UNKNOWN
184857491594,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,811133714,False,UNKNOWN,True,False,UNKNOWN
192761322914,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,811133714,False,UNKNOWN,True,False,UNKNOWN
200665154234,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,811133714,False,UNKNOWN,True,False,UNKNOWN
208568985554,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,811133714,False,UNKNOWN,True,False,UNKNOWN
216472816874,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,811133714,False,UNKNOWN,True,False,UNKNOWN
224376648194,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,811133714,False,UNKNOWN,True,False,UNKNOWN
232280479514,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,811133714,False,UNKNOWN,True,False,UNKNOWN
242442548354,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,811133714,False,UNKNOWN,True,False,UNKNOWN
184549550114,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,503192234,False,UNKNOWN,True,False,UNKNOWN
192453381434,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,503192234,False,UNKNOWN,True,False,UNKNOWN
200357212754,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,503192234,False,UNKNOWN,True,False,UNKNOWN
208261044074,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,503192234,False,UNKNOWN,True,False,UNKNOWN
216164875394,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,503192234,False,UNKNOWN,True,False,UNKNOWN
224068706714,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,503192234,False,UNKNOWN,True,False,UNKNOWN
231972538034,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,503192234,False,UNKNOWN,True,False,UNKNOWN
239876369354,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,503192234,False,UNKNOWN,True,False,UNKNOWN
184241608634,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,195250754,False,UNKNOWN,True,False,UNKNOWN
192145439954,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,195250754,False,UNKNOWN,True,False,UNKNOWN
200049271274,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,195250754,False,UNKNOWN,True,False,UNKNOWN
207953102594,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,195250754,False,UNKNOWN,True,False,UNKNOWN
215856933914,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,195250754,False,UNKNOWN,True,False,UNKNOWN
223760765234,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,195250754,False,UNKNOWN,True,False,UNKNOWN
231664596554,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,195250754,False,UNKNOWN,True,False,UNKNOWN
239568427874,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,195250754,False,UNKNOWN,True,False,UNKNOWN
185062785914,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,1016428034,False,UNKNOWN,True,False,UNKNOWN
192966617234,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,1016428034,False,UNKNOWN,True,False,UNKNOWN
200870448554,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,1016428034,False,UNKNOWN,True,False,UNKNOWN
208774279874,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,1016428034,False,UNKNOWN,True,False,UNKNOWN
216678111194,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,1016428034,False,UNKNOWN,True,False,UNKNOWN
224581942514,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,1016428034,False,UNKNOWN,True,False,UNKNOWN
232485773834,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,1016428034,False,UNKNOWN,True,False,UNKNOWN
242647842674,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,0a825fb1ef86322330f2520a6456f1f494795b7ebba2d66c95607ab4d7f6762f,1016428034,False,UNKNOWN,True,False,UNKNOWN
185004767954,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,958410074,False,UNKNOWN,True,False,UNKNOWN
192908599274,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,958410074,False,UNKNOWN,True,False,UNKNOWN
200812430594,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,958410074,False,UNKNOWN,True,False,UNKNOWN
208716261914,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,958410074,False,UNKNOWN,True,False,UNKNOWN
216620093234,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,958410074,False,UNKNOWN,True,False,UNKNOWN
224523924554,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,958410074,False,UNKNOWN,True,False,UNKNOWN
232427755874,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,958410074,False,UNKNOWN,True,False,UNKNOWN
242589824714,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,958410074,False,UNKNOWN,True,False,UNKNOWN
184696826474,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,650468594,False,UNKNOWN,True,False,UNKNOWN
192600657794,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,650468594,False,UNKNOWN,True,False,UNKNOWN
200504489114,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,650468594,False,UNKNOWN,True,False,UNKNOWN
208408320434,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,650468594,False,UNKNOWN,True,False,UNKNOWN
216312151754,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,650468594,False,UNKNOWN,True,False,UNKNOWN
224215983074,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,650468594,False,UNKNOWN,True,False,UNKNOWN
232119814394,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,650468594,False,UNKNOWN,True,False,UNKNOWN
242281883234,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,650468594,False,UNKNOWN,True,False,UNKNOWN
184388884994,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,342527114,False,UNKNOWN,True,False,UNKNOWN
192292716314,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,342527114,False,UNKNOWN,True,False,UNKNOWN
200196547634,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,342527114,False,UNKNOWN,True,False,UNKNOWN
208100378954,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,342527114,False,UNKNOWN,True,False,UNKNOWN
216004210274,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,342527114,False,UNKNOWN,True,False,UNKNOWN
223908041594,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,342527114,False,UNKNOWN,True,False,UNKNOWN
231811872914,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,342527114,False,UNKNOWN,True,False,UNKNOWN
239715704234,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,342527114,False,UNKNOWN,True,False,UNKNOWN
184080943514,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,34585634,False,UNKNOWN,True,False,UNKNOWN
191984774834,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,34585634,False,UNKNOWN,True,False,UNKNOWN
199888606154,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,34585634,False,UNKNOWN,True,False,UNKNOWN
207792437474,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,34585634,False,UNKNOWN,True,False,UNKNOWN
215696268794,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,34585634,False,UNKNOWN,True,False,UNKNOWN
223600100114,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,34585634,False,UNKNOWN,True,False,UNKNOWN
231503931434,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,34585634,False,UNKNOWN,True,False,UNKNOWN
239407762754,201,768f55d945aaf7be8a76b0fc24cb5ed0ab8a3f8ce0aca914b34ea381e5524ae5,7a0aaeb3e2f2338fef525247ae12155d97f4ca0c53685cc55ebac18dc8b539b1,34585634,False,UNKNOWN,True,False,UNKNOWN
184599834194,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,553476314,False,UNKNOWN,True,False,UNKNOWN
192503665514,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,553476314,False,UNKNOWN,True,False,UNKNOWN
200407496834,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,553476314,False,UNKNOWN,True,False,UNKNOWN
208311328154,201,d73555ee307b766242564802e63d72e9e53ed86a6d38ef4f8168d99d41705f71,5d14bac81c6cdfec93e58982bd0e1bea923e8c6cfad0b6bbc2af0befd2e2b90e,553476314,False,UNKNOWN,True,False,UNKNOWN
