t3,t7,t11,t23,mask_digest,crt_residue,modulus,member_count,previously_designed_class,previously_evaluated_integer_count,fresh_integer_count,minimum_fresh_integer,maximum_fresh_integer,member_digest,fresh_member_digest
2,41,61,235,ae79286ebc930a6683e59b24ca34d72fcd49f0b1142a5cf4308bf2c6003169cf,832810754,1129118760,55,False,2,53,184879168634,245851581674,0e0a589bbcca3050305c10791e0cf4dd744246772177f9e821b9931ee3adbe59,6593342809a025424039ae7933ba9dafc21ec00895d17d9994a438d09684a38e
2,41,61,239,54bdcbaaec4498cf96aca8d9b8209b82bb2d0906b3a889bed0ebbda350551ec3,847751834,1129118760,55,False,2,53,184894109714,245866522754,2a9858c03d7d44b18f4dffa17a605cbf8ce7169c80b707e63cf5fad4e4af32fc,cf94a09a964088c7ec30885d476d19d1b368d90fe9d8af67f8acf89b16e139ff
2,41,61,240,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,4648034,1129118760,56,False,1,55,184051005914,246152537714,8c8690bc29aa9f4c43642c59f67a9d9e25c513d7986ec4c8deb0eded0f0470e5,e5bbab3e386b6150dd70bc10237c29710455a93843630a5c98779538f40044b0
2,41,61,243,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,862692914,1129118760,55,False,2,53,184909050794,245881463834,48b85010e17702f853378f7f455683932d00ded7f96efc7f5a06c565da8c83c8,b69af1756606d80d6804ccccf79d02a41a1ec38f7675073e7c603e313415890e
2,41,61,245,052808cbdf1d08927f6dd0f81d414c016b7f02b1f7ca04ae4355f3f42b323534,305604074,1129118760,56,False,1,55,184351961954,246453493754,d1c9678db340e228cf29fd8505d3dbc9a39e02111ca83ed131a8b942bc0e340e,73521ce85884d724d08ff39156f747c10ff8495234a490f617729d7cbc2f30bf
2,41,61,251,69f65ed672284ac9caa227af4c518051b71ddfb2c04cf1bfb80db040c12fb88a,892575074,1129118760,55,True,2,53,184938932954,245911345994,d8d351c5ae70203278522fe3a7d1927bb81d24bacf592bf77ca94a53bb8186d5,792909ddf93bd690fcc13ca79dd5a18ee1e74683ea896dd03c65d40e8310823a
2,41,61,255,ae8e644252f22f05404d679a80f66e4143cdf15f4dd069306f547f479d460e42,907516154,1129118760,55,False,2,53,184953874034,245926287074,647660142fdb84c37bc66453e3edacf129aa310208c96e68651a89882a6fb037,79cb0bf3e320400467a6aaeb29d6aa2748719e5e035225eab553c7593d01f10c
2,41,61,258,c1eb750092588591f40db64ccdf36cdf32c5b126802058b6d3f008034efd5c56,636442274,1129118760,55,False,2,53,184682800154,245655213194,85f9953ef0c413578479d560e3372de6b564075e12857ea36ab3baf2c9c2de0d,65dce5386b0cbbe1dd782fa72f5497b820a1b53b77cb8f1597e73c46ac423d82
2,41,61,263,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,937398314,1129118760,55,False,2,53,184983756194,245956169234,8dceb8458b52f9bcd38126490226d9d81a39e0d0f2be3847633df25c9c8af53b,929a4e619310e22ff46c74bba9819e554e61cf00777f95a8275abdab1b609292
2,41,61,265,7b42afacbe47f8b2ca55356d07413b4d4ed42a95c69b7263b79fa34640df87b9,380309474,1129118760,56,False,1,55,184426667354,246528199154,2b1378592dc6764c1cd787866a13ff9fd90bd2ca276e3e233cad4489ab5f238c,8222cd4af78224c46ee0aa2439e23b0c9ff6e29f9f9fb8fc37d42447675fd130
2,41,61,266,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,666324434,1129118760,55,False,2,53,184712682314,245685095354,37a1f83f23fc2c68ee75246948f644101b55b59614b9f3d62a4d2eae34b3c6cf,050fd284c42dd5c5b25374f698034eddb84849bb24615ccce8bcf0213a1d2a94
2,41,61,268,97a44a630580a2537f2ccd81dacb328fef37d7712437a1fafa138a3f68bed783,109235594,1129118760,56,False,1,55,184155593474,246257125274,54fb89425f7cd0843001a019236d9687819a8617d72d4d3692973a87ead64607,261cce87d688b8bbd6531ce21de508caab4c682a7fbd58f1c0e3f817f40dd692
2,41,61,274,69f65ed672284ac9caa227af4c518051b71ddfb2c04cf1bfb80db040c12fb88a,696206594,1129118760,55,True,2,53,184742564474,245714977514,5342540f242f707a5771c55a76df80ed9acfbbc3871067bfc3648106a435aa47,85e6dda2de37e9054fde1dbbbe2e8dfa99334ed446d939d369f58a0c57865fff
2,41,61,278,ae8e644252f22f05404d679a80f66e4143cdf15f4dd069306f547f479d460e42,711147674,1129118760,55,False,2,53,184757505554,245729918594,783b9d1796ba0e3e101ffac696d0125c52a54dfdb13bb9e570fc629b980dc3c2,b93dbdd1e6d28e51cc1311904fa78900ce6d73c0cea67a4260c966e36c68ec49
2,41,61,285,54bdcbaaec4498cf96aca8d9b8209b82bb2d0906b3a889bed0ebbda350551ec3,455014874,1129118760,56,False,1,55,184501372754,246602904554,19298176dd4af2e6a43cd255303d911c1889b72869d1a576093b2d7d471cbb98,505532ff1ffd5684df6c3e2b0e34bf3ab3bae4f009a3f7834a94055b367eb82a
2,41,61,286,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,741029834,1129118760,55,False,2,53,184787387714,245759800754,3225167f14c3c7b6764c51f5d8264336d473a7219a074b80fbf5e3973d20fc91,93eb15378a61fcc55c48aa18e0b871df36942c5fffe0db52382ff29d22a9a33a
2,41,61,288,c295c242d5a78a3dca44c4bc604cc6cccb8ea0fc737bb32206b533fab8ba7fdc,183940994,1129118760,56,False,1,55,184230298874,246331830674,3fa71f8c1d81314867376322d825577ed6cfe350601ab3e9115364ba72ba14f1,994611cdad69e5d7c8cd224f6d84f51d195e3ccce03370ce4ce1b60a18ae437a
2,41,61,289,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,469955954,1129118760,56,False,1,55,184516313834,246617845634,591bab88cfe46e30a8abb67ff14b3aa99746dbc03c0dd1bd2ca0e7720901836b,8339000a77f3f33bb8bc95c6ef83b12e21110235377440e20456aa249c3de214
2,41,61,291,052808cbdf1d08927f6dd0f81d414c016b7f02b1f7ca04ae4355f3f42b323534,1041985874,1129118760,55,False,2,53,185088343754,246060756794,538bec71f06c5d11263a7008c856600ce67fb0a3919e19bb6f1ac5388d69650f,8c20016835333b899aa0f276d79ba9c22aa2c0e516972bc2b672c00a2276aa86
2,41,61,297,69f65ed672284ac9caa227af4c518051b71ddfb2c04cf1bfb80db040c12fb88a,499838114,1129118760,56,True,1,55,184546195994,246647727794,345c594f726cffc31faeeed1339793f3b33321b4e1b9a90f9201b8d032e8e84f,53fe74e1d1735a222ce89d80f0f7a4c7111b23eccc0ebd10e22819f0299dd98e
2,41,61,301,ae8e644252f22f05404d679a80f66e4143cdf15f4dd069306f547f479d460e42,514779194,1129118760,56,False,1,55,184561137074,246662668874,8b71cee5576eb67b807e6536741dca75f95936d019f0039f0d4ab49014a7b910,4dda731a5e0c7453c0dbbaea716f8f23f473ed7390313b7d2c2209bd7a183a7b
2,41,61,304,56ef738c939ddcaba413ffe2c763bd057fc6eb568508f4c325cffada3924796b,243705314,1129118760,56,False,1,55,184290063194,246391594994,6aeb5ce8d29c8d712a96aae8379ada82f1d6883b4738f594ad5b2c67f7565f4f,3ef7ecec160367d82d07fd53f7989f1101ce2e4124185c0be4e5984ae5a74ff5
2,41,61,308,791d680c903e356a2e131c2730a4b7a6174784971561207c77b4ea63f53b6e9f,258646394,1129118760,56,False,1,55,184305004274,246406536074,3b541f9bbb2fcc73e6723623364f2bc67bcd8ca1943416107b725caf61e9384e,16f1c7634b74eb1d459c8df02b2a8c0ba2b8234e9a53ee1afecc9dc2607b2c34
2,41,61,311,e31e7e8606a5bb303443044acc42e78b96762472ae4dffabef2d2afeb93ea52f,1116691274,1129118760,56,False,1,55,184033930394,246135462194,1cbf33422090de35b65fad975a13c1aac1c12c70a2a4a736c5dcaada550dad81,7c6ea84c834b1609101ff7c7845995a606bdaeae16367782433a86ab024c46e2
2,41,61,312,b22f6e9e331abeba3b0cc665a1bae7973fbbc098fbb85c7c46fa73fd0959f287,273587474,1129118760,56,False,1,55,184319945354,246421477154,79a301139185148e5d9e77ea31adf4c6a19404c5abd1994baf4f147841664b32,47645e2b66be3542681b2c417055abd8d9a8c5ea7ca9d4475bbb699e97fa3204
2,41,61,320,69f65ed672284ac9caa227af4c518051b71ddfb2c04cf1bfb80db040c12fb88a,303469634,1129118760,56,True,1,55,184349827514,246451359314,3083a6e1478d205ce289b34608a45854689fa3c4b23a03c1ddc0ef33b4940d70,9629a24e54da9fac68c62cdfcc40f901b29d781eedc77a1c8edf9acc50a58460
2,41,61,324,ae8e644252f22f05404d679a80f66e4143cdf15f4dd069306f547f479d460e42,318410714,1129118760,56,False,1,55,184364768594,246466300394,36b602feff9d4a72d04d2ee62b4e6d928385eea342a9b1da2b16055c1f63fa16,db02de261fdb1c92718373821994279557e0267c5772d1bb43c5bcb4107cb76b
2,41,61,327,ae79286ebc930a6683e59b24ca34d72fcd49f0b1142a5cf4308bf2c6003169cf,47336834,1129118760,56,False,1,55,184093694714,246195226514,ca3e5c28fd68a6fba838de4ca4b377aa1ef6ac11f76bcddf8cdbeb150fb1f86e,5cecb4beb53c6a69a196aa6cce1c61be9aa9a7a8d6a8659b30feb40d759f7796
2,41,61,332,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,348292874,1129118760,56,False,1,55,184394650754,246496182554,a2ba2efbf73b1406a0ce824731f722557fad07ea4154893864848ca449bf6b33,71677f4591ee23e26fbb0c6fc8d9fb763212c49d50b6b43e52e42def435b5b91
2,41,61,334,7b42afacbe47f8b2ca55356d07413b4d4ed42a95c69b7263b79fa34640df87b9,920322794,1129118760,55,False,2,53,184966680674,245939093714,883d958a48fe5313b709aaf810dd7ff1334b2cf45c2ab6474c0cf0bb5698edcb,aa36db60287eb89aabac592683f9effc45bfc043bdba0904d603fe0b93b25f23
2,41,61,335,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,77218994,1129118760,56,False,1,55,184123576874,246225108674,4716d9ed0366757131a28f0f6a1a280deff53a9d41d7ca593cae1976a19f1624,229356f28ad30d30a8cc13826bf0ce841a38e5f6f10d0ba42ed4533a68a49573
2,41,61,337,052808cbdf1d08927f6dd0f81d414c016b7f02b1f7ca04ae4355f3f42b323534,649248914,1129118760,55,False,2,53,184695606794,245668019834,001a442b6f0f0bdbbe89020f5b0ab681a58fd59517d766155e535c652b8680fa,2baf76486c7675b637b92ca82e491e9484ce431f233c43c9e01ac5862049d5ba
2,41,61,347,ae8e644252f22f05404d679a80f66e4143cdf15f4dd069306f547f479d460e42,122042234,1129118760,56,False,1,55,184168400114,246269931914,328c72cc462e3bb70c72f1ce89ff26848b7df6fb3adca4b3971e1c9ad2a34b93,169c6e6af236dc0857ca7dc9fde5ef06077c1ebf76702657aa1a95ac64ceb086
2,41,61,350,905deb6d6d81de7d281423fcfdf3377843af325b6e2ee425fd19f15998f8cf87,980087114,1129118760,55,False,2,53,185026444994,245998858034,019d219ce4bf759b890de3e37ef4ec8a1804102081313d69bf87c28ee6db7bc5,d9733e6048ba12b1f8aad3cdc45a5694c9b5fe9d2d682dbb3b52624b2308ee86
2,41,61,354,54bdcbaaec4498cf96aca8d9b8209b82bb2d0906b3a889bed0ebbda350551ec3,995028194,1129118760,55,False,2,53,185041386074,246013799114,d822382c5a94ac1f8898bdadc380b1a9dcc254fbf88a72ec6b45a6717753591c,788e1e1e42ec30772acdea9cc3bc3b7563104fa4dfbea97049e430ec09673a12
2,41,61,357,7b42afacbe47f8b2ca55356d07413b4d4ed42a95c69b7263b79fa34640df87b9,723954314,1129118760,55,False,2,53,184770312194,245742725234,95ef88976cb12ebee91d1dbf8777242ab4643ed27972d0e81a2af1087d35cd46,b4fedd5f0caf839865a6f20b4f3b1809bbc97cc575869521e92cdb6a1f25f873
2,41,61,358,c411081e388a37a6001495098e5d2f573ffed41ba6cdf2e339c87aaf1ceebeb0,1009969274,1129118760,55,False,2,53,185056327154,246028740194,2332b0bafa8f7815b11ecc1075ef76565efa13150ef0d6d58e4d17c0f2b63e2e,ff1fb581e858ad9115a8ffc79d93233204474a9f3453a27e2ea7c81ad9b4bdb4
2,41,61,360,052808cbdf1d08927f6dd0f81d414c016b7f02b1f7ca04ae4355f3f42b323534,452880434,1129118760,56,False,1,55,184499238314,246600770114,87f16ed21ba1b7f072bc8fe8438eebc5bdf5099930e90ad267268fc8a57af0b8,c109c019b3059347bb7435a0f75b3bcae45f8eaee402db7799838263864bf673
2,41,61,366,69f65ed672284ac9caa227af4c518051b71ddfb2c04cf1bfb80db040c12fb88a,1039851434,1129118760,55,True,2,53,185086209314,246058622354,20c3919be1e4d1804fc375899200178d11fcd3258fc9828188b882535cbed0c3,27c4486bc1f5cbb4b7d7f68371467bd62b56ea33b7326eb04020d0388217978c
2,41,61,370,ae8e644252f22f05404d679a80f66e4143cdf15f4dd069306f547f479d460e42,1054792514,1129118760,56,False,2,54,183972031634,246073563434,f896585166f50a2d0cc1e941377929050c1667c06434cbdecf01fd35cdcbf2cb,c1ab6862edc3e0517fd0c8a1990b4c487fb15e7063cd300e194fb5c7ea6a2d42
2,41,61,373,ae79286ebc930a6683e59b24ca34d72fcd49f0b1142a5cf4308bf2c6003169cf,783718634,1129118760,55,False,2,53,184830076514,245802489554,b6f9ac0625c6c1f7162367571754f774c65f3b19a555474ef261945426b80ea9,5109b83ffe6e77b4a23ac392710d192d3c5520d9e3dc76f0a429b97323f8c302
2,41,61,377,981aa39e1c39edacc27b8a34a5035a42f29b5a4af9920a7a2f88d05891a57300,798659714,1129118760,55,False,2,53,184845017594,245817430634,59d73321bdd77391d717d1a098b6a1933a77309add4064271abbdf7098f873fe,76d3a38d2942800f54609874a7327dd800f7e4feff4cd1bd082f7d24bd54edf1
2,41,61,378,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,1084674674,1129118760,56,False,2,54,184001913794,246103445594,3065196a0a9bfa8d5fc5267bdefdb6b67f20afbde63f529c2d01837551b442b8,f5d06296de7c50fb10d0b0094727c0d88b5a8e0de2c5dd426323769143f2c2ac
2,41,61,380,7b42afacbe47f8b2ca55356d07413b4d4ed42a95c69b7263b79fa34640df87b9,527585834,1129118760,56,False,1,55,184573943714,246675475514,17d28ebdd3e08086b33f494055667ebbfd11a0ff543a96ef6ad0938a786895a2,5c803e73d2612be95ed3a0c0a92d98c26fa6073725a477121a73454b735b75b8
2,41,61,381,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,813600794,1129118760,55,False,2,53,184859958674,245832371714,9f30374e547c538d6226193f7cc6843c0b3b51df7db42e5c69b3bd9ac2dcaa07,54fc838db8a85277bf35ab35a37ecbe38f9c9c94c82b8f75a120194266f252c5
2,41,61,383,052808cbdf1d08927f6dd0f81d414c016b7f02b1f7ca04ae4355f3f42b323534,256511954,1129118760,56,False,1,55,184302869834,246404401634,fc5e90e10ea83b7ccdd8b81099bed739fc7e997d6c39d9412534edc0c65c4a42,0fc3e915f7fbcc60c611bed0e7536640292f9223cb3898d34889727c3de79c54
2,41,61,389,69f65ed672284ac9caa227af4c518051b71ddfb2c04cf1bfb80db040c12fb88a,843482954,1129118760,55,True,2,53,184889840834,245862253874,f58edb3ff8e4c1113f216117c6e9bbf5fd37e7d36433fb8a8124f33dc46f8851,aeea0ea6484c24fbfd79f58f88aedb13b047ec718847c1d3684417f34869c5c0
2,41,61,396,ae79286ebc930a6683e59b24ca34d72fcd49f0b1142a5cf4308bf2c6003169cf,587350154,1129118760,55,False,1,54,184633708034,245606121074,7e4fee54f8685de5c3e33c520ba70691ee9ba8df24f7e9b1d0c24fdccb059729,94dc8c6d5fee71a422c9629d48a1bf8f2f3169c7562848ef5812257242223d28
2,41,61,400,54bdcbaaec4498cf96aca8d9b8209b82bb2d0906b3a889bed0ebbda350551ec3,602291234,1129118760,55,False,1,54,184648649114,245621062154,68074b838a4ed6f73bed8180dc4b018377fb16195365600528a694a76e54e7b0,cceb75064eb4c087bb4a07aa2513bf0ff186bb02866905f2cbe38581ebcc5ed7
2,41,61,401,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,888306194,1129118760,55,False,2,53,184934664074,245907077114,f825788bd3feda572f0833a144671a41222b0ac6cfccdcfddfcdf9122aa4dc4c,d58b345b66d880c19074d00e71c138ecf40575fdfe67a1a0e6150284bce7f440
2,41,61,403,c5764973a91124d8ef5952e8507ecda71a0940f6e3a03e945177124366b578f9,331217354,1129118760,56,False,1,55,184377575234,246479107034,1b8a2b3709a3fa2d131016caa1031489fb8fac5018358fa97937a5a1f05627f5,02732950fef2840c4613bfc88809542aec814e4d3dbc6a864c8e1e45b2b603d6
2,41,61,404,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,617232314,1129118760,55,False,1,54,184663590194,245636003234,542dc8142882d46501dd6cb97d94418dd37d1ffb1dbf922844a746c609458a6b,569b519f5cf4759cf52ceefdf24582859036131ff88bbfb8a1b5f0203ee6ebc1
2,41,61,416,ae8e644252f22f05404d679a80f66e4143cdf15f4dd069306f547f479d460e42,662055554,1129118760,55,False,2,53,184708413434,245680826474,bfaa5b55369f2dfade37d1b7b78a9dfb19f7dadc04c78092d8a6a60e51412017,4f80c922bb40fe124b49e997249da47149e730c68dc1cde130cb36b6056caa24
2,41,61,419,ae79286ebc930a6683e59b24ca34d72fcd49f0b1142a5cf4308bf2c6003169cf,390981674,1129118760,56,False,1,55,184437339554,246538871354,32b0e1266827149f11b9ec3d72b5bf24fedfeab3e9f82a53705224a2b35798e3,0866b91b93694e6a876a9025de94060799ee46bb0beabe5ad665dee84854d9ee
2,41,61,424,b3f734288000a59d03125fe767958cf078eaa529eb8f866e378f7a16189d00dc,691937714,1129118760,55,False,2,53,184738295594,245710708634,25e884b57ebced95051e0cbb7c3fd8e6e2c55ffbcd70844d9d2ac0e093a8c9cc,0796e2b87ee9d5532a87b2396e5c4991757a1e7d6ca295e67c6cc4069ebdeba0
2,41,61,427,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,420863834,1129118760,56,False,1,55,184467221714,246568753514,7868ba470fe91336c729837084fdb90a1870d80fa3608e534ee99f7a141c3478,87d66e1e55982b53c953278d8d0e64882e06dd5bdbbe0ee6a97426fbadb8415a
2,41,61,429,052808cbdf1d08927f6dd0f81d414c016b7f02b1f7ca04ae4355f3f42b323534,992893754,1129118760,55,False,2,53,185039251634,246011664674,4867436a5abcefd168b3bc310889ca46927218643185ab23fd25e5180d4292b9,269418435da460d11550a3f190c0b139e31bc2f4e57183240e9a680fd3f99cec
2,41,61,435,69f65ed672284ac9caa227af4c518051b71ddfb2c04cf1bfb80db040c12fb88a,450745994,1129118760,56,True,1,55,184497103874,246598635674,2a4376670aa66b4f0dda3ead3ffd60a1d77c89bf9ecc440e7ac6a34e740c1e7b,ac76b6f0581774974b749bc7a38f48150fd25d42474ac19864b9ba6e4d04e8f5
2,41,61,439,5711d2cebd306d8a8ec446f77ba8b5589a1b4c873663c190048b703bd55135d1,465687074,1129118760,56,False,1,55,184512044954,246613576754,af16922deb0e8c6ec543bffa4ce8233562faf5f52c286b75f69bc2efe6c69612,235cc564e0d6e2ff6172150677a1bce6b8f9b069b7795efd99e36fba094043b2
2,41,61,442,ae79286ebc930a6683e59b24ca34d72fcd49f0b1142a5cf4308bf2c6003169cf,194613194,1129118760,56,False,1,55,184240971074,246342502874,acff152d54cc0edbb05ee87ac8d23a51f169602e82f13c5ca0be3a2cb6c4c55b,b779f1110015ee3c9d93e0bdf4e167b661184a696664dadf2df8c8146bfe1525
2,41,61,446,54bdcbaaec4498cf96aca8d9b8209b82bb2d0906b3a889bed0ebbda350551ec3,209554274,1129118760,56,False,1,55,184255912154,246357443954,ea03f4908bfe3776f3bfc0fe5aefdd0f82391eb7e85a31d380d6349e20658ba4,9dd843ff05a95d178a74a06df1bf33100415be15474b70b199da09a994837e82
2,41,61,447,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,495569234,1129118760,56,False,1,55,184541927114,246643458914,a56b27c98bac781c0665f33018d897f497cf864d5bf719b270d908e4be56509b,11f41231f2e8f146753b0bca2096780f5346b6f901a64eb4cfb6149913d84c5a
2,41,61,449,275e013f2a5e9b0728071e38b73c59fadc7c1ff658153cec02c2e3372bdbba5a,1067599154,1129118760,56,False,2,54,183984838274,246086370074,f356ef0be2a3d08c6d7343d9faba7a00e0d388af24c82e56e2bc9809d39b9a87,1f6e6eef6304ee58db9c6f3eb2b3d320a11b26b12c7301d4988589712794e39b
2,41,61,450,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,224495354,1129118760,56,False,1,55,184270853234,246372385034,ed9f88c4ace4d3649c851a197195a161b7e570b674e32099f9e28ec00ccec104,af770b8b0b101a72cdb1e9af7c25867a50f83edf50c3e477a13bd1a1fba0ad71
2,41,61,452,57f1447552b098ed176329ac184970253e784cf45644069fc972f80970bfdb5c,796525274,1129118760,55,False,2,53,184842883154,245815296194,f91baa6c0042d05bd996c8a04fdd60f0a81d087b3b9077e48d5fedfd1263975b,7447d24d55e7aa4caacc7641e02004f5a206c854dc2bb69a01e68ecae47fb6d0
2,41,61,458,69f65ed672284ac9caa227af4c518051b71ddfb2c04cf1bfb80db040c12fb88a,254377514,1129118760,56,True,1,55,184300735394,246402267194,ddfe8cbc454acd5beae4e1f5bd6ba0b12a21f05cd9cff6efe339572d415792f9,1c948d715b78849d1f067faa6084590bcbff180f7fb7789a4b82710659e6c615
2,41,61,465,d1016423f751c743040b4f43d374ba2b5be2ac2d216ca8c58192805c1909c389,1127363474,1129118760,56,False,1,55,184044602594,246146134394,6a00ac53e6540e7d4df00ee81619a6ef73a451e8ad6cfa3c5e6dfa6b336a8745,8680441eca590e9dbe9c78cac8bd195477f9b50133b77941c493d85d1d1722e6
2,41,61,469,54bdcbaaec4498cf96aca8d9b8209b82bb2d0906b3a889bed0ebbda350551ec3,13185794,1129118760,56,False,1,55,184059543674,246161075474,9fb9310502a4483fee344f5155e37a2be63a79e67de95a4b1138a7e7093dd91c,7daedeb1d83e590c2bc5eac4a6e332aa46bf8e46b20d3d519f54847cda6a0eb7
2,41,61,470,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,299200754,1129118760,56,False,1,55,184345558634,246447090434,ff04bca73ca9764604c22526a2d84b9cb9f8a1b630ee6d432d9912500bb95667,55fa1f995f8bffc108493cf02e8a9365034e33ea76166559474b9184224b8ff3
2,41,61,472,7b42afacbe47f8b2ca55356d07413b4d4ed42a95c69b7263b79fa34640df87b9,871230674,1129118760,55,False,2,53,184917588554,245890001594,02bb03f5ded31b2025a145cde2bedf1f8635dc8129df897d3443c46ab999d900,77769761b73ec9a4397fd47d160eed7de23b148eb1c046cf09015d15333d6ffe
2,41,61,473,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,28126874,1129118760,56,False,1,55,184074484754,246176016554,048aef0a8624ecf2fc096a0020ae5cc314ecdb230b105e0a3e2eed33e0ea06c1,ecfa1d50854cc5c2cc1e70f6576a9b9366499ef251c31bf0fa3578bff1009327
2,41,61,475,052808cbdf1d08927f6dd0f81d414c016b7f02b1f7ca04ae4355f3f42b323534,600156794,1129118760,55,False,1,54,184646514674,245618927714,cf867d72294ac91a246c6363388a2d16ce7a0d145cf17f247251b6d7d9b6dc7d,e3683053c86c2224a0501f1cb58735162fcbd5af7cf7038fb59bcbcef872a0d2
2,41,61,488,ae79286ebc930a6683e59b24ca34d72fcd49f0b1142a5cf4308bf2c6003169cf,930994994,1129118760,55,False,2,53,184977352874,245949765914,f35f88bdf3ada6a93fee258fcb77262d022e5b226f904be5800046f73bdc9977,5b52c0f62ec40145d46c2c031fb1ededc38cf1c685516b3a8d704df60e2b8c07
2,41,61,492,54bdcbaaec4498cf96aca8d9b8209b82bb2d0906b3a889bed0ebbda350551ec3,945936074,1129118760,55,False,2,53,184992293954,245964706994,10f5ab1721d3c560c9329e39853f8b2774f9f0a6703e7b96cc72120e26f22302,f30d2e1195e4bf2afdc47dd35290fddb5ec36c24419eecb83212d5b7a4e7f9d7
2,41,61,493,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,102832274,1129118760,56,False,1,55,184149190154,246250721954,41925e2d01fa86234cd1d10cda29f54952bbda26e717595982773fe3bfb3e703,1df8b03a4434c3fa8ab6a4af42e2bd6a5978d1b5e58cd987375c2e5982d79788
2,41,61,495,7b42afacbe47f8b2ca55356d07413b4d4ed42a95c69b7263b79fa34640df87b9,674862194,1129118760,55,False,2,53,184721220074,245693633114,27ae0ac9f475b9424dc2c2932b804a574cea5696c1cd331a2c950a190d4b6b56,469c44436d4014f2bd3e3285b9d8124f3bb5d01d83a0ac65541f666634e3ced5
2,41,61,496,6d4dd48de57ec2e38561c66b20f64443357efbdb9cf4ed7bb1401307c103dc1d,960877154,1129118760,55,False,2,53,185007235034,245979648074,d87dcaa919aab9c13e02e6e8f8afdde85138575a39ddf2349a816dde64723e8c,1bb9b68672c39d1b20635e2939116bc50ebdb1c10c60953708bfd42b1cfe8195
2,41,61,498,052808cbdf1d08927f6dd0f81d414c016b7f02b1f7ca04ae4355f3f42b323534,403788314,1129118760,56,False,1,55,184450146194,246551677994,c00e674d032b474ee7c760f73f6f664599505550d3ac7c39096fbd6e6e8c5b83,7e8e79da29d178674b710cc36d9a65c281a69524b68baac3669a8e0d17fd5e27
2,41,61,504,69f65ed672284ac9caa227af4c518051b71ddfb2c04cf1bfb80db040c12fb88a,990759314,1129118760,55,True,2,53,185037117194,246009530234,2fa7008a6529827234b2cb4ecf876e130c6be5ddf79dcb33139ff941b8735d25,4b4ad727f89fabe739ce8360863ae5ecf563c791f45eea9c1b9dd0ef8224a137
2,41,61,508,ae8e644252f22f05404d679a80f66e4143cdf15f4dd069306f547f479d460e42,1005700394,1129118760,55,False,2,53,185052058274,246024471314,45b3317bc577c256b3809d12e65bb3eeb2c07aaf40f00f53e47de94ddd7fcee1,b9b04d962a520636dd2e4d8952d2bb2b5a1203240cf06d1be29a1c6f7ab62225
2,41,61,511,ae79286ebc930a6683e59b24ca34d72fcd49f0b1142a5cf4308bf2c6003169cf,734626514,1129118760,55,False,2,53,184780984394,245753397434,6a228bab216c4f915d178bb1c517791893ad644c8061ac47766a0efe8bc95b4a,facfa1bbf5e8342a61c191105228846fbb6bb1687cd481ef048d6c886ad9d1e6
2,41,61,515,54bdcbaaec4498cf96aca8d9b8209b82bb2d0906b3a889bed0ebbda350551ec3,749567594,1129118760,55,False,2,53,184795925474,245768338514,6f5d7db0edf5211dae3a5d8224901b281772681e6bca866a420306460bcc649a,6b2fe48ae5055102612577909b21b1eae6f1d7f33cdc03b03b8e7c802c027864
2,41,61,516,47482b497ebb47cffa2172dbbcf749cd5039484c462d34f2b777019e711d2eaf,1035582554,1129118760,55,False,2,53,185081940434,246054353474,0199eba0d438a037d88c388048c828d7e0775acd8b271b1066201f1e2943872a,b0146459596380f24538ef4800781590073de551adef643934a90a815dc655ab
2,41,61,518,7b42afacbe47f8b2ca55356d07413b4d4ed42a95c69b7263b79fa34640df87b9,478493714,1129118760,56,False,1,55,184524851594,246626383394,e9b366bfeb8663fc8a1a415b3b70dc5cab91870bc829bc1f8b31e6ae98aea09e,65fd27dadd72b22b9639a95975c391254fc667b080f71a189bfb5be7d98325eb
